"","X","ID","Genotype","Species","Treatment","Order.within.block","mPot..kg.","Dry.weight.of.soil..kg.","mH2O..kg.","Date","PWW","WA","BB","TW","POWW","PD.WT","midday.WT","POWW.NOTES","WU","tgt_swc","SWC","species_geno","PSWC","POSWC"
"1244",1244,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/25",6.28,0.715729805,1,6.995729805,7.01,NA,NA,NA,0.516758078,0.9,0.768102435416528,"vulpina_V60-96",0.86429947701624,0.964767409854115
"1245",1245,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/27",6.365,0.630729805,1,6.995729805,7.007,NA,NA,NA,0.4764,0.9,0.785954940388451,"vulpina_V60-96",0.875997797963116,0.964354527938343
"1246",1246,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"11/30",6.81,0.185729805,1,6.995729805,6.99,NA,NA,NA,0.4907,0.9,0.867724963161402,"vulpina_V60-96",0.937241948802642,0.962014863748968
"1247",1247,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/02",7,-0.004270195,1,6.995729805,7,NA,NA,NA,0.404829039,0.9,0.899729972074797,"vulpina_V60-96",0.963391136801541,0.963391136801541
"1248",1248,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/04",6.79,0.205729805,1,6.995729805,6.99,NA,NA,NA,0.624829039,0.9,0.862729961770294,"vulpina_V60-96",0.934489402697495,0.962014863748968
"1249",1249,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/07",6.783,7.043803157,1,6.72545961,7.1145,NA,NA,NA,1.077,0.9,0.909584960894412,"vulpina_V60-96",0.933526011560694,0.97914946325351
"1250",1250,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/09",6.64,0.403803157,1,6.72545961,7.04,NA,NA,NA,0.8165,0.9,0.956162459941245,"vulpina_V60-96",0.913845306908891,0.968896229011836
"1251",1251,"V60-96.7","V60-96","vulpina","Control",6,7.266,4.31129805,2.70270195,"12/14",6.28,0.715729805,1,6.995729805,7.09,NA,NA,NA,1.459,0.9,0.781792439229194,"vulpina_V60-96",0.86429947701624,0.975777594274704
"1252",1252,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"10/28",6.767,0.170734448,1,6.937734448,NA,NA,NA,NA,0.0433973078,0.8,0.713487605688063,"vulpina_V60-96",0.902748132337246,0.902748132337246
"1253",1253,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"10/30",6.659,0.278734448,1,6.937734448,NA,NA,NA,NA,0.1217973078,0.8,0.719488334168619,"vulpina_V60-96",0.888340448239061,0.888340448239061
"1254",1254,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/06",6.747,0.190734448,1,6.937734448,6.9375,NA,NA,NA,0.0575000000000002,0.8,0.766329841561616,"vulpina_V60-96",0.900080042689434,0.925493596584845
"1255",1255,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/09",6.5405,0.397234448,1,6.937734448,7.07575,NA,NA,NA,0.145,0.8,0.728802897780229,"vulpina_V60-96",0.872532017075774,0.943936766275347
"1256",1256,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/11",6.7305,0.207234448,1,6.937734448,6.93,NA,NA,NA,0.17525,0.8,0.787601080578512,"vulpina_V60-96",0.897878868729989,0.924493062966916
"1257",1257,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/13",6.69,0.247734448,1,6.937734448,6.93,NA,NA,NA,0.0919999999999993,0.8,0.754238821488854,"vulpina_V60-96",0.89247598719317,0.924493062966916
"1258",1258,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/23",6.695,0.521867224,1,7.216867224,7.29,NA,NA,NA,0.357,0.9,0.821411155298072,"vulpina_V60-96",0.893143009605123,0.972518676627535
"1259",1259,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/25",6.72,0.496867224,1,7.216867224,7.23,NA,NA,NA,0.368258078,0.9,0.824098048647574,"vulpina_V60-96",0.896478121664888,0.964514407684098
"1260",1260,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/27",6.653,0.563867224,1,7.216867224,7.216867224,NA,NA,NA,0.408400000000001,0.9,0.801349018288452,"vulpina_V60-96",0.887540021344717,0.962762436499466
"1261",1261,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"11/30",7.12,0.096867224,1,7.216867224,7.21,NA,NA,NA,0.390567223999999,0.9,0.882648540003308,"vulpina_V60-96",0.949839914621131,0.961846318036286
"1262",1262,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/02",7.1,0.116867224,1,7.216867224,7.21,NA,NA,NA,0.524829039,0.9,0.877835915637628,"vulpina_V60-96",0.947171824973319,0.961846318036286
"1263",1263,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/04",6.99,0.226867224,1,7.216867224,7.21,NA,NA,NA,0.634829039,0.9,0.858132031074608,"vulpina_V60-96",0.932497331910352,0.961846318036286
"1264",1264,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/07",6.8665,6.989961003,1,6.937734448,6.985,NA,NA,NA,1.0135,0.9,0.886009942461211,"vulpina_V60-96",0.916021878335112,0.931830309498399
"1265",1265,"V60-96.8","V60-96","vulpina","Control",1,7.496,4.452672238,2.791327762,"12/09",7.01,0.206867224,1,6.937734448,7.01,NA,NA,NA,0.317,0.9,0.921411155226421,"vulpina_V60-96",0.935165421558164,0.935165421558164
"1266",1266,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"10/28",6.5,0.35005571,1,6.85005571,NA,NA,NA,NA,0.2227185698,0.8,0.657224009709543,"vulpina_V60-96",0.896428078885671,0.896428078885671
"1267",1267,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"10/30",6.54,0.31005571,1,6.85005571,NA,NA,NA,NA,0.1531185698,0.8,0.677617628767874,"vulpina_V60-96",0.901944559371121,0.901944559371121
"1268",1268,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/02",6.4,0.45005571,1,6.85005571,6.85,NA,NA,NA,0.0715185698,0.8,0.659077975078482,"vulpina_V60-96",0.882636877672045,0.944697283133361
"1269",1269,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/04",6.51,0.34005571,1,6.85005571,6.85,NA,NA,NA,0.0974999999999999,0.8,0.736944520573927,"vulpina_V60-96",0.897807199007033,0.944697283133361
"1270",1270,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/06",6.55,0.161615599,1,6.711615599,6.71,NA,NA,NA,0.164,0.8,0.770026699196293,"vulpina_V60-96",0.903323679492484,0.925389601434285
"1271",1271,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/09",6.17,0.541615599,1,6.711615599,6.711,NA,NA,NA,0.288,0.8,0.699286817158066,"vulpina_V60-96",0.850917114880706,0.925527513446421
"1272",1272,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/11",6.34,0.371615599,1,6.711615599,6.72,NA,NA,NA,0.201,0.8,0.730989624966926,"vulpina_V60-96",0.87436215694387,0.926768721555647
"1273",1273,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/13",6.33,0.381615599,1,6.711615599,6.71,NA,NA,NA,0.242,0.8,0.730804228430032,"vulpina_V60-96",0.872983036822507,0.925389601434285
"1274",1274,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/23",6.18,0.8013078,1,6.981307799,6.98,NA,NA,NA,0.562,0.9,0.753051813042699,"vulpina_V60-96",0.852296235002069,0.962625844711074
"1275",1275,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/25",6.3,0.6813078,1,6.981307799,6.98,NA,NA,NA,0.478258078000001,0.9,0.77344543210103,"vulpina_V60-96",0.86884567645842,0.962625844711074
"1276",1276,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/27",6.261,0.7203078,1,6.981307799,7.0165,NA,NA,NA,0.5504,0.9,0.766214967162167,"vulpina_V60-96",0.863467107985106,0.967659633154048
"1277",1277,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"11/30",6.72,0.2613078,1,6.981307799,6.98,NA,NA,NA,0.5902,0.9,0.858078951193103,"vulpina_V60-96",0.926768721555647,0.962625844711074
"1278",1278,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"12/02",6.91,0.071307799,1,6.981307799,6.98,NA,NA,NA,0.484829039,0.9,0.886537319606319,"vulpina_V60-96",0.952972003861536,0.962625844711074
"1279",1279,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"12/04",6.64,0.3413078,1,6.981307799,6.99,NA,NA,NA,0.754829039000001,0.9,0.836480254644961,"vulpina_V60-96",0.915735760584747,0.964004964832437
"1280",1280,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"12/07",6.12,6.191943361,1,6.711615599,6.19,NA,NA,NA,1.74,0.9,0.791928020736365,"vulpina_V60-96",0.844021514273893,0.853675355123431
"1281",1281,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"12/09",6.26,0.7213078,1,6.711615599,6.26,NA,NA,NA,0.272000000000001,0.9,0.719566306293682,"vulpina_V60-96",0.863329195972969,0.863329195972969
"1282",1282,"V60-96.9","V60-96","vulpina","Control",56,7.251,4.302077995,2.696922005,"12/14",6.23,0.7513078,1,6.981307799,6.981307799,NA,NA,NA,1.595,0.9,0.760710135924009,"vulpina_V60-96",0.859191835608882,0.962806205902634
"1283",1283,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"10/28",5.848,0.609808728,1,6.457808728,NA,NA,NA,NA,0.48001067775,0.8,0.516877235246062,"rupestris_Vru42",0.838302752293578,0.838302752293578
"1284",1284,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"10/30",5.8505,0.607308728,1,6.457808728,NA,NA,NA,NA,0.46201067775,0.8,0.565121969094069,"rupestris_Vru42",0.838661123853211,0.838661123853211
"1285",1285,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/06",5.249,0.43152182,1,5.68052182,5.6825,NA,NA,NA,0.304,0.5,0.418747446599216,"rupestris_Vru42",0.752436926605505,0.814578555045872
"1286",1286,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/09",4.9315,0.74902182,1,5.68052182,5.684,NA,NA,NA,0.561,0.5,0.355836313661416,"rupestris_Vru42",0.70692373853211,0.814793577981651
"1287",1287,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/11",5.23,0.191426184,1,5.421426184,5.42,NA,NA,NA,0.388,0.4,0.413729994279024,"rupestris_Vru42",0.749713302752294,0.776949541284404
"1288",1288,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/13",4.99,0.172330548,1,5.162330548,5.162330548,NA,NA,NA,0.37,0.3,0.316468610841442,"rupestris_Vru42",0.715309633027523,0.740012979931193
"1289",1289,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/16",4.68,0.482330548,1,5.162330548,5.16,NA,NA,NA,0.22,0.3,0.206920364339907,"rupestris_Vru42",0.670871559633027,0.739678899082569
"1290",1290,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/23",4.7905,0.371830548,1,5.162330548,5.1715,NA,NA,NA,0.2635,0.3,0.227794790028806,"rupestris_Vru42",0.686711582568807,0.741327408256881
"1291",1291,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/25",4.87,0.292330548,1,5.162330548,5.16,NA,NA,NA,0.2415,0.3,0.245355873149481,"rupestris_Vru42",0.698107798165138,0.739678899082569
"1292",1292,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/27",4.8555,0.306830548,1,5.162330548,5.1775,NA,NA,NA,0.29675,0.3,0.240338420829288,"rupestris_Vru42",0.696029243119266,0.7421875
"1293",1293,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"11/30",4.8,0.362330548,1,5.162330548,5.16,NA,NA,NA,0.2652,0.3,0.233005221284391,"rupestris_Vru42",0.688073394495413,0.739678899082569
"1294",1294,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"12/02",4.89,0.272330548,1,5.162330548,4.89,NA,NA,NA,0.23815,0.3,0.246996194100313,"rupestris_Vru42",0.700974770642202,0.700974770642202
"1295",1295,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"12/04",4.73,0.173234912,1,4.903234912,4.9,NA,NA,NA,0.128149999999999,0.2,0.164015251881741,"rupestris_Vru42",0.678038990825688,0.702408256880734
"1296",1296,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"12/07",4.6815,5.027044104,1,4.903234912,5.0555,NA,NA,NA,0.0705000000000006,0.2,0.156585562869148,"rupestris_Vru42",0.671086582568807,0.724698967889908
"1297",1297,"Vru42.1","Vru42","rupestris","Drought",54,6.976,4.13304364,2.59095636,"12/09",4.82,0.329374652,1,5.162330548,5.21,NA,NA,NA,0.1495,0.3,0.213321369874404,"rupestris_Vru42",0.690940366972477,0.746846330275229
"1298",1298,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"10/28",6.043,0.518177345,1,6.561177344,NA,NA,NA,NA,0.3908402048,0.8,0.57405020924085,"rupestris_Vru42",0.852567720090293,0.852567720090293
"1299",1299,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"10/30",6.052,0.509177345,1,6.561177344,NA,NA,NA,NA,0.3522402048,0.8,0.604990412413084,"rupestris_Vru42",0.853837471783296,0.853837471783296
"1300",1300,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/02",5.8265,0.734677345,1,6.561177344,6.5655,NA,NA,NA,0.3561402048,0.8,0.563894989181251,"rupestris_Vru42",0.822023137697517,0.926283860045147
"1301",1301,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/04",6.013,0.548177345,1,6.561177344,6.562,NA,NA,NA,0.31,0.8,0.69676702734422,"rupestris_Vru42",0.848335214446953,0.92579006772009
"1302",1302,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/06",6.033,0.528177345,1,6.561177344,6.561,NA,NA,NA,0.393,0.8,0.699899011100919,"rupestris_Vru42",0.851156884875847,0.925648984198646
"1303",1303,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/09",5.5775,0.983677345,1,6.561177344,6.5805,NA,NA,NA,0.7315,0.8,0.613247460498925,"rupestris_Vru42",0.786893340857788,0.928400112866817
"1304",1304,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/11",5.96,0.601177345,1,6.561177344,6.59,NA,NA,NA,0.4505,0.8,0.689553973843945,"rupestris_Vru42",0.840857787810384,0.929740406320542
"1305",1305,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/13",5.87,0.691177345,1,6.561177344,6.56,NA,NA,NA,0.572,0.8,0.674273689455203,"rupestris_Vru42",0.828160270880361,0.925507900677201
"1306",1306,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/25",5.83,0.994588672,1,6.824588672,6.85,NA,NA,NA,0.769758078,0.9,0.706827338729204,"rupestris_Vru42",0.822516930022573,0.966422121896163
"1307",1307,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/27",5.8295,0.995088672,1,6.824588672,6.841,NA,NA,NA,0.851899999999999,0.9,0.715938564203236,"rupestris_Vru42",0.822446388261851,0.96515237020316
"1308",1308,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"11/30",6.44,0.384588672,1,6.824588672,6.83,NA,NA,NA,0.6947,0.9,0.830113608424702,"rupestris_Vru42",0.908577878103837,0.963600451467269
"1309",1309,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"12/02",6.72,0.104588672,1,6.824588672,6.82,NA,NA,NA,0.524829039,0.9,0.881174434518757,"rupestris_Vru42",0.948081264108352,0.962189616252822
"1310",1310,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"12/04",6.39,0.434588672,1,6.824588672,6.82,NA,NA,NA,0.844829039000001,0.9,0.816636587411029,"rupestris_Vru42",0.901523702031603,0.962189616252822
"1311",1311,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"12/07",6.46,7.134181059,2,6.561177344,7.138,NA,NA,NA,1.43,0.9,0.87992379126529,"rupestris_Vru42",0.911399548532731,1.00705417607223
"1312",1312,"Vru42.10","Vru42","rupestris","Control",31,7.088,4.201886722,2.634113278,"12/09",6.51,0.624181059,2,6.561177344,7.14,NA,NA,NA,0.97,0.9,0.9997765199375,"rupestris_Vru42",0.918453724604966,1.00733634311512
"1313",1313,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"10/28",6.06,0.527942433,1,6.587942433,NA,NA,NA,NA,0.39814438275,0.8,0.596924771025182,"rupestris_Vru42",0.851482366165519,0.851482366165519
"1314",1314,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"10/30",6.13,0.457942433,1,6.587942433,NA,NA,NA,NA,0.31264438275,0.8,0.613652629293684,"rupestris_Vru42",0.86131797105522,0.86131797105522
"1315",1315,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/06",5.48,0.314356082,1,5.794356082,5.8,NA,NA,NA,0.172,0.5,0.439758509515938,"rupestris_Vru42",0.769987354222285,0.814950119432345
"1316",1316,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/09",5.18,0.614356082,1,5.794356082,5.8,NA,NA,NA,0.43,0.5,0.384944058692598,"rupestris_Vru42",0.727834761837853,0.814950119432345
"1317",1317,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/11",5.46,0.069827298,1,5.529827298,5.52,NA,NA,NA,0.274,0.4,0.437868356114877,"rupestris_Vru42",0.767177181396656,0.775607699873542
"1318",1318,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/13",5.15,0.115298515,1,5.265298514,5.265298514,NA,NA,NA,0.309999999999999,0.3,0.326349301142743,"rupestris_Vru42",0.72361950259941,0.739819940143319
"1319",1319,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/16",4.83,0.435298515,1,5.265298514,5.26,NA,NA,NA,0.23,0.3,0.217721900037497,"rupestris_Vru42",0.67865673738935,0.739075453140368
"1320",1320,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/23",4.84,0.425298515,1,5.265298514,5.26,NA,NA,NA,0.314,0.3,0.218610553048337,"rupestris_Vru42",0.680061823802164,0.739075453140368
"1321",1321,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/25",4.99,0.275298515,1,5.265298514,5.26,NA,NA,NA,0.209999999999999,0.3,0.246962855198341,"rupestris_Vru42",0.70113811999438,0.739075453140368
"1322",1322,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/27",5.0015,0.263798515,1,5.265298514,5.341,NA,NA,NA,0.25075,0.3,0.249136531696507,"rupestris_Vru42",0.702753969369116,0.750456653084165
"1323",1323,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"11/30",4.89,0.375298515,1,5.265298514,5.26,NA,NA,NA,0.3387,0.3,0.243371563592673,"rupestris_Vru42",0.687087255866236,0.739075453140368
"1324",1324,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"12/02",5.03,0.235298515,1,5.265298514,5.03,NA,NA,NA,0.19815,0.3,0.254523469105008,"rupestris_Vru42",0.706758465645637,0.706758465645637
"1325",1325,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"12/04",4.83,0.170769731,1,5.000769731,5,NA,NA,NA,0.16815,0.2,0.173246869494923,"rupestris_Vru42",0.67865673738935,0.702543206407194
"1326",1326,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"12/07",4.77,4.705398329,1,5.000769731,4.77,NA,NA,NA,0.0820000000000004,0.2,0.156235488091512,"rupestris_Vru42",0.670226218912463,0.670226218912463
"1327",1327,"Vru42.2","Vru42","rupestris","Drought",52,7.117,4.219712164,2.645287836,"12/14",5.023,0.242298515,1,5.265298514,5.281,NA,NA,NA,0.233666666666666,0.3,0.254201862137168,"rupestris_Vru42",0.705774905156667,0.742026134607278
"1328",1328,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"10/28",6.22,0.548837512,1,6.768837512,NA,NA,NA,NA,0.41903946175,0.8,0.589093322589268,"rupestris_Vru42",0.850540134007931,0.850540134007931
"1329",1329,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"10/30",6.25,0.518837512,1,6.768837512,NA,NA,NA,NA,0.37353946175,0.8,0.603794813725716,"rupestris_Vru42",0.854642417612471,0.854642417612471
"1330",1330,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/06",5.59,0.362593779,1,5.952593779,5.94,NA,NA,NA,0.2455,0.5,0.437208542432856,"rupestris_Vru42",0.764392178312594,0.812252153698892
"1331",1331,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/09",5.25,0.702593779,1,5.952593779,5.97,NA,NA,NA,0.5,0.5,0.368570955689565,"rupestris_Vru42",0.717899630794476,0.816354437303432
"1332",1332,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/11",5.54,0.140512535,1,5.680512535,5.68,NA,NA,NA,0.364,0.4,0.427376920198603,"rupestris_Vru42",0.757555038971694,0.776699029126214
"1333",1333,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/13",5.21,0.198431291,1,5.408431291,5.408431291,NA,NA,NA,0.41,0.3,0.313440363817625,"rupestris_Vru42",0.712429919321756,0.739563967044989
"1334",1334,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/16",4.81,0.598431291,1,5.408431291,5.4,NA,NA,NA,0.31,0.3,0.190027095994881,"rupestris_Vru42",0.657732804594558,0.738411048817175
"1335",1335,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/23",4.87,0.538431291,1,5.408431291,5.45,NA,NA,NA,0.424,0.3,0.1995038074734,"rupestris_Vru42",0.665937371803637,0.745248188158075
"1336",1336,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/25",5.04,0.368431291,1,5.408431291,5.41,NA,NA,NA,0.35,0.3,0.239932908098632,"rupestris_Vru42",0.689183645562697,0.739778476685355
"1337",1337,"Vru42.3","Vru42","rupestris","Drought",26,7.313,4.340187558,2.720812442,"11/27",5.027,0.381431291,1,5.408431291,5.444,NA,NA,NA,0.37525,0.3,0.230193170220735,"rupestris_Vru42",0.687405989334063,0.744427731437167
