"","ID","Genotype","Treatment","Date","LWP.area","species_geno","SWP.area","PD.area","WPType","WP"
"278","255189.01.6","255189.01","Control","12/11-18",NA,"255189.01",85.05694444,90.66361111,"LWP",14
"279","255189.01.6","255189.01","Control","12/11-18",NA,"255189.01",85.05694444,90.66361111,"PD",6.4
"280","255189.01.7","255189.01","Control","11/9-11",30.58361111,"255189.01",NA,NA,"SWP",NA
"281","255189.01.7","255189.01","Control","11/9-11",30.58361111,"255189.01",NA,NA,"LWP",10.3
"282","255189.01.7","255189.01","Control","11/9-11",30.58361111,"255189.01",NA,NA,"PD",NA
"283","255189.01.7","255189.01","Control","11/16-17",84.32541667,"255189.01",NA,NA,"SWP",NA
"284","255189.01.7","255189.01","Control","11/16-17",84.32541667,"255189.01",NA,NA,"LWP",13.9
"285","255189.01.7","255189.01","Control","11/16-17",84.32541667,"255189.01",NA,NA,"PD",NA
"286","255189.01.7","255189.01","Control","12/01-02",26.26881944,"255189.01",NA,NA,"SWP",NA
"287","255189.01.7","255189.01","Control","12/01-02",26.26881944,"255189.01",NA,NA,"LWP",11
"288","255189.01.7","255189.01","Control","12/01-02",26.26881944,"255189.01",NA,NA,"PD",NA
"289","255189.01.7","255189.01","Control","12/11-18",101.5723611,"255189.01",NA,60.45388889,"SWP",14
"290","255189.01.7","255189.01","Control","12/11-18",101.5723611,"255189.01",NA,60.45388889,"LWP",12.6
"291","255189.01.7","255189.01","Control","12/11-18",101.5723611,"255189.01",NA,60.45388889,"PD",5.8
"292","255189.01.8","255189.01","Control","11/01",56.35222222,"255189.01",NA,NA,"SWP",NA
"293","255189.01.8","255189.01","Control","11/01",56.35222222,"255189.01",NA,NA,"LWP",12.5
"294","255189.01.8","255189.01","Control","11/01",56.35222222,"255189.01",NA,NA,"PD",NA
"295","255189.01.8","255189.01","Control","11/16-17",66.39256944,"255189.01",NA,NA,"SWP",NA
"296","255189.01.8","255189.01","Control","11/16-17",66.39256944,"255189.01",NA,NA,"LWP",13.6
"297","255189.01.8","255189.01","Control","11/16-17",66.39256944,"255189.01",NA,NA,"PD",NA
"298","255189.01.8","255189.01","Control","12/01-02",131.2088194,"255189.01",NA,NA,"SWP",NA
"299","255189.01.8","255189.01","Control","12/01-02",131.2088194,"255189.01",NA,NA,"LWP",12.5
"300","255189.01.8","255189.01","Control","12/01-02",131.2088194,"255189.01",NA,NA,"PD",NA
"301","255189.01.8","255189.01","Control","12/11-18",63.82868056,"255189.01",77.14006944,101.00125,"SWP",8.1
"302","255189.01.8","255189.01","Control","12/11-18",63.82868056,"255189.01",77.14006944,101.00125,"LWP",11.5
"303","255189.01.8","255189.01","Control","12/11-18",63.82868056,"255189.01",77.14006944,101.00125,"PD",7
"304","255189.01.9","255189.01","Control","11/01",65.86833333,"255189.01",NA,NA,"SWP",NA
"305","255189.01.9","255189.01","Control","11/01",65.86833333,"255189.01",NA,NA,"LWP",9.6
"306","255189.01.9","255189.01","Control","11/01",65.86833333,"255189.01",NA,NA,"PD",NA
"307","255189.01.9","255189.01","Control","11/16-17",55.10305556,"255189.01",NA,NA,"SWP",NA
"308","255189.01.9","255189.01","Control","11/16-17",55.10305556,"255189.01",NA,NA,"LWP",11.5
"309","255189.01.9","255189.01","Control","11/16-17",55.10305556,"255189.01",NA,NA,"PD",NA
"310","255189.01.9","255189.01","Control","12/01-02",80.19375,"255189.01",NA,NA,"SWP",NA
"311","255189.01.9","255189.01","Control","12/01-02",80.19375,"255189.01",NA,NA,"LWP",13
"312","255189.01.9","255189.01","Control","12/01-02",80.19375,"255189.01",NA,NA,"PD",NA
"313","255189.01.9","255189.01","Control","12/11-18",59.16444444,"255189.01",59.24895833,81.641875,"SWP",11.2
"314","255189.01.9","255189.01","Control","12/11-18",59.16444444,"255189.01",59.24895833,81.641875,"LWP",11.5
"315","255189.01.9","255189.01","Control","12/11-18",59.16444444,"255189.01",59.24895833,81.641875,"PD",5.4
"316","2970.1","2970","Drought","11/9-11",15.40138889,"2970",NA,NA,"SWP",NA
"317","2970.1","2970","Drought","11/9-11",15.40138889,"2970",NA,NA,"LWP",9
"318","2970.1","2970","Drought","11/9-11",15.40138889,"2970",NA,NA,"PD",NA
"319","2970.1","2970","Drought","11/16-17",36.45534722,"2970",NA,NA,"SWP",NA
"320","2970.1","2970","Drought","11/16-17",36.45534722,"2970",NA,NA,"LWP",11.1
"321","2970.1","2970","Drought","11/16-17",36.45534722,"2970",NA,NA,"PD",NA
"322","2970.1","2970","Drought","12/01-02",40.42256944,"2970",NA,NA,"SWP",NA
"323","2970.1","2970","Drought","12/01-02",40.42256944,"2970",NA,NA,"LWP",11.2
"324","2970.1","2970","Drought","12/01-02",40.42256944,"2970",NA,NA,"PD",NA
"325","2970.1","2970","Drought","12/11-18",37.82111111,"2970",NA,38.24326389,"SWP",11.8
"326","2970.1","2970","Drought","12/11-18",37.82111111,"2970",NA,38.24326389,"LWP",12.3
"327","2970.1","2970","Drought","12/11-18",37.82111111,"2970",NA,38.24326389,"PD",7.1
"328","2970.10","2970","Control","11/9-11",13.48805556,"2970",NA,NA,"SWP",NA
"329","2970.10","2970","Control","11/9-11",13.48805556,"2970",NA,NA,"LWP",7.9
"330","2970.10","2970","Control","11/9-11",13.48805556,"2970",NA,NA,"PD",NA
"331","2970.10","2970","Control","11/16-17",37.80493056,"2970",NA,NA,"SWP",NA
"332","2970.10","2970","Control","11/16-17",37.80493056,"2970",NA,NA,"LWP",7.1
"333","2970.10","2970","Control","11/16-17",37.80493056,"2970",NA,NA,"PD",NA
"334","2970.10","2970","Control","12/01-02",41.60104167,"2970",NA,NA,"SWP",NA
"335","2970.10","2970","Control","12/01-02",41.60104167,"2970",NA,NA,"LWP",9
"336","2970.10","2970","Control","12/01-02",41.60104167,"2970",NA,NA,"PD",NA
"337","2970.10","2970","Control","12/11-18",32.27833333,"2970",40.71881944,42.23173611,"SWP",9.9
"338","2970.10","2970","Control","12/11-18",32.27833333,"2970",40.71881944,42.23173611,"LWP",11.5
"339","2970.10","2970","Control","12/11-18",32.27833333,"2970",40.71881944,42.23173611,"PD",6.4
"340","2970.3","2970","Control","11/01",14.80444444,"2970",NA,NA,"SWP",NA
"341","2970.3","2970","Control","11/01",14.80444444,"2970",NA,NA,"LWP",9.1
"342","2970.3","2970","Control","11/01",14.80444444,"2970",NA,NA,"PD",NA
"343","2970.3","2970","Control","11/16-17",14.46333333,"2970",NA,NA,"SWP",NA
"344","2970.3","2970","Control","11/16-17",14.46333333,"2970",NA,NA,"LWP",8
"345","2970.3","2970","Control","11/16-17",14.46333333,"2970",NA,NA,"PD",NA
"346","2970.3","2970","Control","12/01-02",46.13701389,"2970",NA,NA,"SWP",NA
"347","2970.3","2970","Control","12/01-02",46.13701389,"2970",NA,NA,"LWP",8.5
"348","2970.3","2970","Control","12/01-02",46.13701389,"2970",NA,NA,"PD",NA
"349","2970.3","2970","Control","12/11-18",42.08708333,"2970",40.69222222,48.350625,"SWP",8.7
"350","2970.3","2970","Control","12/11-18",42.08708333,"2970",40.69222222,48.350625,"LWP",10
"351","2970.3","2970","Control","12/11-18",42.08708333,"2970",40.69222222,48.350625,"PD",6.3
"352","2970.4","2970","Drought","11/9-11",12.07305556,"2970",NA,NA,"SWP",NA
"353","2970.4","2970","Drought","11/9-11",12.07305556,"2970",NA,NA,"LWP",8.3
"354","2970.4","2970","Drought","11/9-11",12.07305556,"2970",NA,NA,"PD",NA
"355","2970.4","2970","Drought","11/16-17",31.08458333,"2970",NA,NA,"SWP",NA
"356","2970.4","2970","Drought","11/16-17",31.08458333,"2970",NA,NA,"LWP",9.5
"357","2970.4","2970","Drought","11/16-17",31.08458333,"2970",NA,NA,"PD",NA
"358","2970.4","2970","Drought","12/01-02",41.27138889,"2970",NA,NA,"SWP",NA
"359","2970.4","2970","Drought","12/01-02",41.27138889,"2970",NA,NA,"LWP",10.5
"360","2970.4","2970","Drought","12/01-02",41.27138889,"2970",NA,NA,"PD",NA
"361","2970.4","2970","Drought","12/11-18",29.16034722,"2970",34.71229167,33.73631944,"SWP",14.9
"362","2970.4","2970","Drought","12/11-18",29.16034722,"2970",34.71229167,33.73631944,"LWP",14.5
"363","2970.4","2970","Drought","12/11-18",29.16034722,"2970",34.71229167,33.73631944,"PD",9.7
"364","2970.6","2970","Drought","11/9-11",14.17138889,"2970",NA,NA,"SWP",NA
"365","2970.6","2970","Drought","11/9-11",14.17138889,"2970",NA,NA,"LWP",8.5
"366","2970.6","2970","Drought","11/9-11",14.17138889,"2970",NA,NA,"PD",NA
"367","2970.6","2970","Drought","11/16-17",34.03055556,"2970",NA,NA,"SWP",NA
"368","2970.6","2970","Drought","11/16-17",34.03055556,"2970",NA,NA,"LWP",7.2
"369","2970.6","2970","Drought","11/16-17",34.03055556,"2970",NA,NA,"PD",NA
"370","2970.6","2970","Drought","12/01-02",29.44680556,"2970",NA,NA,"SWP",NA
"371","2970.6","2970","Drought","12/01-02",29.44680556,"2970",NA,NA,"LWP",14.5
"372","2970.6","2970","Drought","12/01-02",29.44680556,"2970",NA,NA,"PD",NA
"373","2970.6","2970","Drought","12/11-18",NA,"2970",44.75916667,43.53548611,"SWP",14.1
"374","2970.6","2970","Drought","12/11-18",NA,"2970",44.75916667,43.53548611,"LWP",13.5
"375","2970.6","2970","Drought","12/11-18",NA,"2970",44.75916667,43.53548611,"PD",7.4
"376","2970.9","2970","Control","11/9-11",12.35138889,"2970",NA,NA,"SWP",NA
"377","2970.9","2970","Control","11/9-11",12.35138889,"2970",NA,NA,"LWP",7.1
"378","2970.9","2970","Control","11/9-11",12.35138889,"2970",NA,NA,"PD",NA
"379","2970.9","2970","Control","11/16-17",52.30430556,"2970",NA,NA,"SWP",NA
"380","2970.9","2970","Control","11/16-17",52.30430556,"2970",NA,NA,"LWP",10.7
"381","2970.9","2970","Control","11/16-17",52.30430556,"2970",NA,NA,"PD",NA
"382","2970.9","2970","Control","12/01-02",76.44125,"2970",NA,NA,"SWP",NA
"383","2970.9","2970","Control","12/01-02",76.44125,"2970",NA,NA,"LWP",13.7
"384","2970.9","2970","Control","12/01-02",76.44125,"2970",NA,NA,"PD",NA
"385","2970.9","2970","Control","12/11-18",61.26395833,"2970",NA,68.03576389,"SWP",10
"386","2970.9","2970","Control","12/11-18",61.26395833,"2970",NA,68.03576389,"LWP",9.6
"387","2970.9","2970","Control","12/11-18",61.26395833,"2970",NA,68.03576389,"PD",5.4
"388","588155.01.1","588155.01","Drought","11/01",15.28,"588155.01",NA,NA,"SWP",NA
"389","588155.01.1","588155.01","Drought","11/01",15.28,"588155.01",NA,NA,"LWP",11.7
"390","588155.01.1","588155.01","Drought","11/01",15.28,"588155.01",NA,NA,"PD",NA
"391","588155.01.1","588155.01","Drought","11/16-17",26.15,"588155.01",NA,NA,"SWP",NA
"392","588155.01.1","588155.01","Drought","11/16-17",26.15,"588155.01",NA,NA,"LWP",9.8
"393","588155.01.1","588155.01","Drought","11/16-17",26.15,"588155.01",NA,NA,"PD",NA
"394","588155.01.10","588155.01","Control","11/01",28.90972222,"588155.01",NA,NA,"SWP",NA
"395","588155.01.10","588155.01","Control","11/01",28.90972222,"588155.01",NA,NA,"LWP",10.9
"396","588155.01.10","588155.01","Control","11/01",28.90972222,"588155.01",NA,NA,"PD",NA
"397","588155.01.10","588155.01","Control","11/16-17",22.80083333,"588155.01",NA,NA,"SWP",NA
"398","588155.01.10","588155.01","Control","11/16-17",22.80083333,"588155.01",NA,NA,"LWP",13.7
"399","588155.01.10","588155.01","Control","11/16-17",22.80083333,"588155.01",NA,NA,"PD",NA
"400","588155.01.10","588155.01","Control","12/11-18",NA,"588155.01",35.58951389,37.62506944,"SWP",10.4
"401","588155.01.10","588155.01","Control","12/11-18",NA,"588155.01",35.58951389,37.62506944,"LWP",11
"402","588155.01.10","588155.01","Control","12/11-18",NA,"588155.01",35.58951389,37.62506944,"PD",10.2
"403","588155.01.10","588155.01","Control","12/11-18",32.99868056,"588155.01",35.58951389,37.62506944,"SWP",10.4
"404","588155.01.10","588155.01","Control","12/11-18",32.99868056,"588155.01",35.58951389,37.62506944,"LWP",11
"405","588155.01.10","588155.01","Control","12/11-18",32.99868056,"588155.01",35.58951389,37.62506944,"PD",10.2
"406","588155.01.2","588155.01","Drought","11/01",24.70444444,"588155.01",NA,NA,"SWP",NA
"407","588155.01.2","588155.01","Drought","11/01",24.70444444,"588155.01",NA,NA,"LWP",12
"408","588155.01.2","588155.01","Drought","11/01",24.70444444,"588155.01",NA,NA,"PD",NA
"409","588155.01.4","588155.01","Drought","11/9-11",8.648055556,"588155.01",NA,NA,"SWP",NA
"410","588155.01.4","588155.01","Drought","11/9-11",8.648055556,"588155.01",NA,NA,"LWP",7.7
"411","588155.01.4","588155.01","Drought","11/9-11",8.648055556,"588155.01",NA,NA,"PD",NA
"412","588155.01.4","588155.01","Drought","11/16-17",20.82388889,"588155.01",NA,NA,"SWP",NA
"413","588155.01.4","588155.01","Drought","11/16-17",20.82388889,"588155.01",NA,NA,"LWP",12.6
"414","588155.01.4","588155.01","Drought","11/16-17",20.82388889,"588155.01",NA,NA,"PD",NA
"415","588155.01.5","588155.01","Drought","11/9-11",12.42833333,"588155.01",NA,NA,"SWP",NA
"416","588155.01.5","588155.01","Drought","11/9-11",12.42833333,"588155.01",NA,NA,"LWP",10
"417","588155.01.5","588155.01","Drought","11/9-11",12.42833333,"588155.01",NA,NA,"PD",NA
"418","588155.01.5","588155.01","Drought","11/16-17",20.68319444,"588155.01",NA,NA,"SWP",NA
"419","588155.01.5","588155.01","Drought","11/16-17",20.68319444,"588155.01",NA,NA,"LWP",12.6
"420","588155.01.5","588155.01","Drought","11/16-17",20.68319444,"588155.01",NA,NA,"PD",NA
"421","588155.01.6","588155.01","Control","11/9-11",6.895555556,"588155.01",NA,NA,"SWP",NA
"422","588155.01.6","588155.01","Control","11/9-11",6.895555556,"588155.01",NA,NA,"LWP",9.5
"423","588155.01.6","588155.01","Control","11/9-11",6.895555556,"588155.01",NA,NA,"PD",NA
"424","588155.01.6","588155.01","Control","11/16-17",18.14965278,"588155.01",NA,NA,"SWP",NA
"425","588155.01.6","588155.01","Control","11/16-17",18.14965278,"588155.01",NA,NA,"LWP",9.7
"426","588155.01.6","588155.01","Control","11/16-17",18.14965278,"588155.01",NA,NA,"PD",NA
"427","588155.01.6","588155.01","Control","12/01-02",46.510625,"588155.01",NA,NA,"SWP",NA
"428","588155.01.6","588155.01","Control","12/01-02",46.510625,"588155.01",NA,NA,"LWP",12.4
"429","588155.01.6","588155.01","Control","12/01-02",46.510625,"588155.01",NA,NA,"PD",NA
"430","588155.01.7","588155.01","Control","11/16-17",29.96194444,"588155.01",NA,NA,"SWP",NA
"431","588155.01.7","588155.01","Control","11/16-17",29.96194444,"588155.01",NA,NA,"LWP",12.7
"432","588155.01.7","588155.01","Control","11/16-17",29.96194444,"588155.01",NA,NA,"PD",NA
"433","588155.01.7","588155.01","Control","12/01-02",41.33083333,"588155.01",NA,NA,"SWP",NA
"434","588155.01.7","588155.01","Control","12/01-02",41.33083333,"588155.01",NA,NA,"LWP",11
"435","588155.01.7","588155.01","Control","12/01-02",41.33083333,"588155.01",NA,NA,"PD",NA
"436","588155.01.8","588155.01","Control","11/9-11",NA,"588155.01",NA,NA,"SWP",NA
"437","588155.01.8","588155.01","Control","11/9-11",NA,"588155.01",NA,NA,"LWP",12.8
"438","588155.01.8","588155.01","Control","11/9-11",NA,"588155.01",NA,NA,"PD",NA
"439","588155.01.8","588155.01","Control","11/16-17",NA,"588155.01",NA,NA,"SWP",NA
"440","588155.01.8","588155.01","Control","11/16-17",NA,"588155.01",NA,NA,"LWP",12.4
"441","588155.01.8","588155.01","Control","11/16-17",NA,"588155.01",NA,NA,"PD",NA
"442","588155.01.9","588155.01","Control","11/16-17",25.37055556,"588155.01",NA,NA,"SWP",NA
"443","588155.01.9","588155.01","Control","11/16-17",25.37055556,"588155.01",NA,NA,"LWP",12.2
"444","588155.01.9","588155.01","Control","11/16-17",25.37055556,"588155.01",NA,NA,"PD",NA
"445","588155.01.9","588155.01","Control","12/01-02",20.68270833,"588155.01",NA,NA,"SWP",NA
"446","588155.01.9","588155.01","Control","12/01-02",20.68270833,"588155.01",NA,NA,"LWP",10.1
"447","588155.01.9","588155.01","Control","12/01-02",20.68270833,"588155.01",NA,NA,"PD",NA
"448","588155.01.9","588155.01","Control","12/11-18",35.32104167,"588155.01",33.76083333,25.509375,"SWP",8
"449","588155.01.9","588155.01","Control","12/11-18",35.32104167,"588155.01",33.76083333,25.509375,"LWP",12.5
"450","588155.01.9","588155.01","Control","12/11-18",35.32104167,"588155.01",33.76083333,25.509375,"PD",9.5
"451","9018.1","9018","Drought","11/9-11",17.58388889,"9018",NA,NA,"SWP",NA
"452","9018.1","9018","Drought","11/9-11",17.58388889,"9018",NA,NA,"LWP",9.5
"453","9018.1","9018","Drought","11/9-11",17.58388889,"9018",NA,NA,"PD",NA
"454","9018.1","9018","Drought","11/16-17",89.04451389,"9018",NA,NA,"SWP",NA
"455","9018.1","9018","Drought","11/16-17",89.04451389,"9018",NA,NA,"LWP",8.2
"456","9018.1","9018","Drought","11/16-17",89.04451389,"9018",NA,NA,"PD",NA
"457","9018.1","9018","Drought","12/01-02",45.90486111,"9018",NA,NA,"SWP",NA
"458","9018.1","9018","Drought","12/01-02",45.90486111,"9018",NA,NA,"LWP",12.7
"459","9018.1","9018","Drought","12/01-02",45.90486111,"9018",NA,NA,"PD",NA
"460","9018.1","9018","Drought","12/11-18",NA,"9018",50.72944444,44.72916667,"SWP",14.1
"461","9018.1","9018","Drought","12/11-18",NA,"9018",50.72944444,44.72916667,"LWP",14
"462","9018.1","9018","Drought","12/11-18",NA,"9018",50.72944444,44.72916667,"PD",7.1
"463","9018.10","9018","Control","11/01",55.03861111,"9018",NA,NA,"SWP",NA
"464","9018.10","9018","Control","11/01",55.03861111,"9018",NA,NA,"LWP",11.6
"465","9018.10","9018","Control","11/01",55.03861111,"9018",NA,NA,"PD",NA
"466","9018.10","9018","Control","11/16-17",61.45875,"9018",NA,NA,"SWP",NA
"467","9018.10","9018","Control","11/16-17",61.45875,"9018",NA,NA,"LWP",10.3
"468","9018.10","9018","Control","11/16-17",61.45875,"9018",NA,NA,"PD",NA
"469","9018.10","9018","Control","12/01-02",49.22215278,"9018",NA,NA,"SWP",NA
"470","9018.10","9018","Control","12/01-02",49.22215278,"9018",NA,NA,"LWP",11.4
"471","9018.10","9018","Control","12/01-02",49.22215278,"9018",NA,NA,"PD",NA
"472","9018.10","9018","Control","12/11-18",60.17694444,"9018",41.97506944,68.86006944,"SWP",11.2
"473","9018.10","9018","Control","12/11-18",60.17694444,"9018",41.97506944,68.86006944,"LWP",14.3
"474","9018.10","9018","Control","12/11-18",60.17694444,"9018",41.97506944,68.86006944,"PD",6
"475","9018.2","9018","Drought","11/16-17",33.25548611,"9018",NA,NA,"SWP",NA
"476","9018.2","9018","Drought","11/16-17",33.25548611,"9018",NA,NA,"LWP",10
"477","9018.2","9018","Drought","11/16-17",33.25548611,"9018",NA,NA,"PD",NA
"478","9018.2","9018","Drought","12/01-02",34.48409722,"9018",NA,NA,"SWP",NA
"479","9018.2","9018","Drought","12/01-02",34.48409722,"9018",NA,NA,"LWP",11.5
"480","9018.2","9018","Drought","12/01-02",34.48409722,"9018",NA,NA,"PD",NA
"481","9018.2","9018","Drought","12/11-18",21.36090278,"9018",23.19145833,40.05861111,"SWP",14.4
"482","9018.2","9018","Drought","12/11-18",21.36090278,"9018",23.19145833,40.05861111,"LWP",14.5
"483","9018.2","9018","Drought","12/11-18",21.36090278,"9018",23.19145833,40.05861111,"PD",11.5
"484","9018.3","9018","Drought","11/01",62.49277778,"9018",NA,NA,"SWP",NA
"485","9018.3","9018","Drought","11/01",62.49277778,"9018",NA,NA,"LWP",10.2
"486","9018.3","9018","Drought","11/01",62.49277778,"9018",NA,NA,"PD",NA
"487","9018.3","9018","Drought","11/16-17",59.73166667,"9018",NA,NA,"SWP",NA
"488","9018.3","9018","Drought","11/16-17",59.73166667,"9018",NA,NA,"LWP",9.5
"489","9018.3","9018","Drought","11/16-17",59.73166667,"9018",NA,NA,"PD",NA
"490","9018.3","9018","Drought","12/01-02",52.70770833,"9018",NA,NA,"SWP",NA
"491","9018.3","9018","Drought","12/01-02",52.70770833,"9018",NA,NA,"LWP",10.5
"492","9018.3","9018","Drought","12/01-02",52.70770833,"9018",NA,NA,"PD",NA
"493","9018.3","9018","Drought","12/11-18",NA,"9018",NA,50.17895833,"SWP",13.2
"494","9018.3","9018","Drought","12/11-18",NA,"9018",NA,50.17895833,"LWP",14.5
"495","9018.3","9018","Drought","12/11-18",NA,"9018",NA,50.17895833,"PD",8.3
"496","9018.3","9018","Drought","12/11-18",42.22166667,"9018",NA,50.17895833,"SWP",13.2
"497","9018.3","9018","Drought","12/11-18",42.22166667,"9018",NA,50.17895833,"LWP",14.5
"498","9018.3","9018","Drought","12/11-18",42.22166667,"9018",NA,50.17895833,"PD",8.3
"499","9018.4","9018","Drought","11/01",51.08444444,"9018",NA,NA,"SWP",NA
"500","9018.4","9018","Drought","11/01",51.08444444,"9018",NA,NA,"LWP",13.6
"501","9018.4","9018","Drought","11/01",51.08444444,"9018",NA,NA,"PD",NA
"502","9018.4","9018","Drought","11/16-17",45.71479167,"9018",NA,NA,"SWP",NA
"503","9018.4","9018","Drought","11/16-17",45.71479167,"9018",NA,NA,"LWP",7.4
"504","9018.4","9018","Drought","11/16-17",45.71479167,"9018",NA,NA,"PD",NA
"505","9018.4","9018","Drought","12/01-02",43.63069444,"9018",NA,NA,"SWP",NA
"506","9018.4","9018","Drought","12/01-02",43.63069444,"9018",NA,NA,"LWP",9.5
"507","9018.4","9018","Drought","12/01-02",43.63069444,"9018",NA,NA,"PD",NA
"508","9018.4","9018","Drought","12/11-18",38.78645833,"9018",38.99868056,44.23993056,"SWP",11.7
"509","9018.4","9018","Drought","12/11-18",38.78645833,"9018",38.99868056,44.23993056,"LWP",14.9
"510","9018.4","9018","Drought","12/11-18",38.78645833,"9018",38.99868056,44.23993056,"PD",9.5
"511","9018.5","9018","Drought","11/9-11",13.865,"9018",NA,NA,"SWP",NA
"512","9018.5","9018","Drought","11/9-11",13.865,"9018",NA,NA,"LWP",10
"513","9018.5","9018","Drought","11/9-11",13.865,"9018",NA,NA,"PD",NA
"514","9018.5","9018","Drought","11/16-17",25.71104167,"9018",NA,NA,"SWP",NA
"515","9018.5","9018","Drought","11/16-17",25.71104167,"9018",NA,NA,"LWP",11.7
"516","9018.5","9018","Drought","11/16-17",25.71104167,"9018",NA,NA,"PD",NA
"517","9018.5","9018","Drought","12/01-02",25.72770833,"9018",NA,NA,"SWP",NA
"518","9018.5","9018","Drought","12/01-02",25.72770833,"9018",NA,NA,"LWP",11.1
"519","9018.5","9018","Drought","12/01-02",25.72770833,"9018",NA,NA,"PD",NA
"520","9018.5","9018","Drought","12/11-18",NA,"9018",44.59826389,44.51444444,"SWP",11
"521","9018.5","9018","Drought","12/11-18",NA,"9018",44.59826389,44.51444444,"LWP",11.3
"522","9018.5","9018","Drought","12/11-18",NA,"9018",44.59826389,44.51444444,"PD",8.1
"523","9018.6","9018","Control","11/9-11",17.65638889,"9018",NA,NA,"SWP",NA
"524","9018.6","9018","Control","11/9-11",17.65638889,"9018",NA,NA,"LWP",6.9
