ID,Genotype,Species,Treatment,Order within block,mPot (kg),Dry weight of soil (kg),mH2O (kg),Date,PWW,WA,BB,TW,POWW,PD.WT,midday.WT,POWW.NOTES,WU,tgt_swc,SWC
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,11/09,5.86,1.09731337,2,6.95731337,6.95,NA,NA,NA,0.8425,0.8,0.6083897417340327
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,11/11,6.27,0.654813371,2,6.92481337,6.92,NA,NA,NA,0.5100000000000006,0.8,0.681166075274395
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,11/13,6.1,0.824813371,2,6.92481337,6.93,NA,NA,NA,0.6720000000000003,0.8,0.6511043345394735
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,11/23,5.898,1.305406685,2,7.203406685,7.2685,NA,NA,NA,1.0540000000000005,0.9,0.6651032346308119
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,11/25,6.22,0.983406685,2,7.203406685,7.2,NA,NA,NA,0.8467580780000007,0.9,0.7351874719859577
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,11/27,6.102,1.101406685,2,7.203406685,7.4215,NA,NA,NA,0.9293999999999999,0.9,0.7017157427497613
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,11/30,6.95,0.253406685,2,7.203406685,7.2,NA,NA,NA,0.7651999999999999,0.9,0.8936622007557236
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,12/02,7.17,0.033406685,2,7.203406685,7.21,NA,NA,NA,0.44482903900000026,0.9,0.8933929911372018
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,12/04,6.96,0.243406685,2,7.203406685,7.2,NA,NA,NA,0.664829039,0.9,0.8574983753343103
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,12/07,6.84,6.718827298,2,6.92481337,6.84,NA,NA,NA,1.4300000000000002,0.9,0.8841668750983256
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,12/09,6.69,0.502233983,2,6.92481337,6.73,NA,NA,NA,0.49199999999999944,0.9,0.842635604836847
TX6704.9,TX6704,monticola,Control,30,7.482,4.444066852,2.785933148,12/14,6.43,0.773406685,2,7.203406685,7.21,NA,NA,NA,1.4665000000000004,0.9,0.7809531071346443
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,10/28,5.29,0.394851439,1,5.684851439,NA,NA,NA,NA,0.26505338875000006,0.8,0.6055360989636323
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,10/30,5.36,0.324851439,1,5.684851439,NA,NA,NA,NA,0.17955338875000001,0.8,0.6372039540351742
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/06,4.8,0.083278319,1,4.883278319,4.88,NA,NA,NA,0.062000000000000166,0.5,0.48017209611732714
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/09,4.55,0.333278319,1,4.883278319,4.88,NA,NA,NA,0.14000000000000007,0.5,0.4238712368889325
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/11,4.62,0.042233983,1,4.662233983,4.66,NA,NA,NA,0.19399999999999978,0.4,0.43970516440208374
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/13,4.45,-0.008810353,1,4.441189647,NA,NA,NA,NA,0.14999999999999997,0.3,0.3514875680861203
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/16,4.22,0.221189647,1,4.441189647,4.44,NA,NA,NA,0.14000000000000043,0.3,0.2519600235529401
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/20,4.2,0.241189647,1,4.441189647,4.45,NA,NA,NA,0.17333333333333323,0.3,0.24517405460903843
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/23,4.14,0.301189647,1,4.441189647,4.44,NA,NA,NA,0.20400000000000051,0.3,0.23386410636920188
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/25,4.18,0.261189647,1,4.441189647,4.44,NA,NA,NA,0.20000000000000057,0.3,0.24065007531310378
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/27,4.2035,0.237689647,1,4.441189647,4.524,NA,NA,NA,0.22875000000000045,0.3,0.24596575098582696
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,11/30,4.13,0.311189647,1,4.441189647,4.44,NA,NA,NA,0.2817000000000001,0.3,0.24834084011619245
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,12/02,4.25,0.191189647,1,4.441189647,4.25,NA,NA,NA,0.1581500000000004,0.3,0.2564840028488748
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,12/04,4.11,0.110145311,1,4.220145311,4.22,NA,NA,NA,0.10814999999999968,0.2,0.18183834444333474
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,12/07,4.03,4.503411328,1,4.220145311,4.5,NA,NA,NA,0.04199999999999951,0.2,0.1569564582930748
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,12/09,4.24,0.263411328,1,4.441189647,4.5,NA,NA,NA,0.17399999999999988,0.3,0.2677939510660914
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,12/14,4.17,0.271189647,1,4.441189647,4.44,NA,NA,NA,0.22666666666666685,0.3,0.23865718258500995
TXNM0821.1,TXNM0821,riparia,Drought,39,5.9885,3.526056639,2.210443361,12/16,4.24,-0.019854689,1,4.220145311,4.24,NA,NA,NA,0.1600000000000006,0.3,0.30449111009816116
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,10/28,5.723,0.435778087,1,6.158778087,NA,NA,NA,NA,0.3084409468,0.8,0.5840614647565592
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,10/30,5.759,0.399778087,1,6.158778087,NA,NA,NA,NA,0.2428409468,0.8,0.630592244116531
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/02,5.6655,0.493278087,1,6.158778087,6.154,NA,NA,NA,0.11474094679999997,0.8,0.6189342057147952
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/04,5.783,0.375778087,1,6.158778087,6.157,NA,NA,NA,0.12849999999999956,0.8,0.7228428088607015
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/06,5.826,0.332778087,1,6.158778087,6.1505,NA,NA,NA,0.1950000000000004,0.8,0.73216923958209
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/09,5.5585,0.600278087,1,6.158778087,6.176,NA,NA,NA,0.33999999999999964,0.8,0.6766161522416447
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/11,5.743,0.415778087,1,6.158778087,6.15,NA,NA,NA,0.2629999999999998,0.8,0.7191933359697233
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/13,5.75,0.408778087,1,6.158778087,6.15,NA,NA,NA,0.25200000000000033,0.8,0.715341114584802
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/23,5.424,NA,1,6.405389044,6.4015,NA,NA,NA,0.7579999999999993,0.9,0.7060146836201154
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/25,5.5,0.905389044,1,6.405389044,6.4,NA,NA,NA,0.6997580780000004,0.9,0.715645237082419
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/27,5.592,0.813389044,1,6.405389044,6.5075,NA,NA,NA,0.6394000000000007,0.9,0.7339939757842814
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,11/30,6.03,0.375389044,1,6.405389044,6.4,NA,NA,NA,0.7712000000000001,0.9,0.8445932792303145
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,12/02,6.29,0.115389044,2,6.405389044,6.4,NA,NA,NA,0.5248290390000003,0.9,0.8755124245566572
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,12/04,6.01,0.395389044,2,6.405389044,6.4,NA,NA,NA,0.8048290390000006,0.9,0.8187428462525523
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,12/07,6.1105,6.864970288,2,6.191278087,6.8945,NA,NA,NA,1.3595000000000002,0.9,0.8825297439623412
TXNM0821.10,TXNM0821,riparia,Control,2,6.652,3.933890436,2.466109564,12/09,5.97,0.894970288,2,6.191278087,6.86,NA,NA,NA,1.2665000000000002,0.9,0.997713384886739
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,10/28,5.79,0.619816156,1,6.409816156,NA,NA,NA,NA,0.49001810574999993,0.8,0.5919747334573977
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,10/30,6.01,0.399816156,1,6.409816156,NA,NA,NA,NA,0.25451810575,0.8,0.6016988818497381
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/06,5.34,0.29854039,1,5.63854039,5.63,NA,NA,NA,0.15200000000000002,0.5,0.4402780185368873
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/09,5.12,0.51854039,1,5.63854039,5.64,NA,NA,NA,0.3199999999999998,0.5,0.3974917656105897
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/11,5.3,0.081448468,1,5.381448468,5.38,NA,NA,NA,0.27399999999999985,0.4,0.434443529501483
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/13,5.06,0.064356546,1,5.124356546,5.124356546,NA,NA,NA,0.2600000000000003,0.3,0.3372020455780792
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/16,4.68,0.444356546,1,5.124356546,5.12,NA,NA,NA,0.2899999999999999,0.3,0.2135802201517633
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/23,4.58,0.544356546,1,5.124356546,5.12,NA,NA,NA,0.4539999999999996,0.3,0.19717430872837768
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/25,4.83,0.294356546,1,5.124356546,5.13,NA,NA,NA,0.22999999999999993,0.3,0.24190539133314354
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/27,4.733,0.391356546,1,5.124356546,5.174,NA,NA,NA,0.3892500000000003,0.3,0.22498537313047112
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,11/30,4.64,0.484356546,1,5.124356546,5.12,NA,NA,NA,0.4217000000000007,0.3,0.21545570770597766
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,12/02,4.84,0.284356546,1,5.124356546,4.84,NA,NA,NA,0.24815000000000026,0.3,0.24385022101161158
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,12/04,4.6,0.267264624,1,4.867264624,4.86,NA,NA,NA,0.20815000000000022,0.2,0.14271907773127146
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,12/07,4.49,5.171628598,1,4.867264624,5.17,NA,NA,NA,0.22200000000000011,0.2,0.12521561062505895
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,12/09,4.82,0.351628598,1,5.124356546,5.17,NA,NA,NA,0.26399999999999973,0.3,0.24968471004701584
TXNM0821.2,TXNM0821,riparia,Drought,26,6.924,4.10108078,2.57091922,12/14,4.77,0.354356546,1,5.124356546,5.13,NA,NA,NA,0.3166666666666667,0.3,0.23108368725797598
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,10/28,5.975,0.318526462,1,6.293526462,NA,NA,NA,NA,0.18872841175000002,0.8,0.6548877454538657
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,10/30,5.97,0.323526462,1,6.293526462,NA,NA,NA,NA,0.17822841175,0.8,0.6727281262255052
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/06,5.375,0.161816156,1,5.536816156,5.6225,NA,NA,NA,0.09100000000000008,0.5,0.4812413724513265
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/09,5.21,0.326816156,1,5.536816156,5.53,NA,NA,NA,0.22249999999999964,0.5,0.45220119708415757
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/11,5.3,-0.015420613,1,5.284579387,5.3,NA,NA,NA,0.16400000000000042,0.4,0.4517056309912576
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/13,5.08,-0.047657382,1,5.032342618,5.08,NA,NA,NA,0.15999999999999975,0.3,0.36250372721235063
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/16,4.78,0.252342618,1,5.032342618,5.11,NA,NA,NA,0.20999999999999983,0.3,0.2594259716825231
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/23,4.688,0.344342618,1,5.032342618,5.055,NA,NA,NA,0.3360000000000002,0.3,0.25110046065575786
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/25,4.73,0.302342618,1,5.032342618,5.03,NA,NA,NA,0.2649999999999992,0.3,0.24455898770615686
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/27,4.7185,0.313842618,1,5.032342618,5.1415,NA,NA,NA,0.30375000000000063,0.3,0.2373237221709919
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,11/30,4.71,0.322342618,1,5.032342618,5.06,NA,NA,NA,0.31919999999999976,0.3,0.25774104683186816
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,12/02,4.77,0.262342618,1,5.032342618,4.77,NA,NA,NA,0.25815000000000005,0.3,0.2534791780919764
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,12/04,4.59,0.19010585,1,4.78010585,4.78,NA,NA,NA,0.14814999999999973,0.2,0.16031274501483359
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,12/07,4.5025,5.024277159,1,4.78010585,5.04,NA,NA,NA,0.12949999999999987,0.2,0.14495019474734103
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,12/09,4.74,0.284277159,1,5.032342618,5.05,NA,NA,NA,0.2139999999999999,0.3,0.24356785528248479
TXNM0821.3,TXNM0821,riparia,Drought,21,6.798,4.023632312,2.522367688,12/14,4.756,0.276342618,1,5.032342618,5.0365,NA,NA,NA,0.2306666666666664,0.3,0.24522158301609176
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,10/28,5.6985,0.432590065,1,6.131090065,NA,NA,NA,NA,0.30279201475000006,0.8,0.6014543889807402
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,10/30,5.74,0.391090065,1,6.131090065,NA,NA,NA,NA,0.24579201474999998,0.8,0.6322135953512529
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/06,5.1535,0.241225163,1,5.394725163,5.4335,NA,NA,NA,0.17349999999999965,0.5,0.46517684532092396
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/09,4.8855,0.509225163,1,5.394725163,5.4055,NA,NA,NA,0.35800000000000004,0.5,0.4041676909635164
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/11,5.02,0.129270195,1,5.149270195,5.14,NA,NA,NA,0.3195000000000004,0.4,0.42586209820748455
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/13,4.8,0.103815228,1,4.903815228,4.903815228,NA,NA,NA,0.27999999999999986,0.3,0.3269641201089156
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/16,4.45,0.453815228,1,4.903815228,4.92,NA,NA,NA,0.2599999999999997,0.3,0.20755631621103784
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/23,4.437,0.466815228,1,4.903815228,4.9425,NA,NA,NA,0.3669999999999999,0.3,0.2061680314129313
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/25,4.55,0.353815228,1,4.903815228,4.91,NA,NA,NA,0.33249999999999996,0.3,0.23580686933948483
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/27,4.5295,0.374315228,1,4.903815228,4.9395,NA,NA,NA,0.3727500000000006,0.3,0.22501059160678832
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,11/30,4.46,0.443815228,1,4.903815228,4.9,NA,NA,NA,0.3671999999999998,0.3,0.21686245746890415
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,12/02,4.59,0.313815228,1,4.903815228,4.59,NA,NA,NA,0.2781500000000005,0.3,0.23529761095586715
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,12/04,4.4,0.25836026,1,4.65836026,4.65,NA,NA,NA,0.1581499999999995,0.2,0.13344593433416668
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,12/07,4.3455,5.160560817,2,4.65836026,5.161,NA,NA,NA,0.1565,0.2,0.13456630287997756
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,12/09,4.75,0.410560817,2,4.903815228,5.16,NA,NA,NA,0.3249999999999997,0.3,0.3210567228589496
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,10/28,5.71,0.395709378,1,6.105709378,NA,NA,NA,NA,0.26837223779999997,0.8,0.6176276884461176
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,10/30,5.81,0.295709378,1,6.105709378,NA,NA,NA,NA,0.13877223780000003,0.8,0.658545003754184
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/02,5.51,0.595709378,1,6.105709378,6.1,NA,NA,NA,0.2171722378,0.8,0.6176276884461174
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/04,5.684,0.421709378,1,6.105709378,6.1135,NA,NA,NA,0.1734999999999995,0.8,0.7125558599608319
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/06,5.71,0.395709378,1,6.105709378,6.11,NA,NA,NA,0.2675000000000002,0.8,0.7206370297341752
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/09,5.38,0.725709378,1,6.105709378,6.1,NA,NA,NA,0.4780000000000004,0.8,0.6524074064579741
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/11,5.71,0.395709378,1,6.105709378,6.11,NA,NA,NA,0.21999999999999967,0.8,0.7178751109508806
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/13,5.61,0.495709378,1,6.105709378,6.1,NA,NA,NA,0.352,0.8,0.6994623190622509
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/23,5.36,0.990104689,1,6.350104689,6.35,NA,NA,NA,0.7419999999999993,0.9,0.6974164532968474
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/25,5.6,0.750104689,1,6.350104689,6.36,NA,NA,NA,0.548258078,0.9,0.7465172316665272
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/27,5.5775,0.772604689,1,6.350104689,6.4525,NA,NA,NA,0.6139000000000007,0.9,0.7439598994597731
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,11/30,6.06,0.290104689,1,6.350104689,6.35,NA,NA,NA,0.6862,0.9,0.8615971809704646
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,12/02,6.26,0.090104689,1,6.350104689,6.36,NA,NA,NA,0.5048290389999999,0.9,0.8815443721831471
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,12/04,5.93,0.420104689,1,6.350104689,6.36,NA,NA,NA,0.8448290390000006,0.9,0.8160766676902406
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,12/07,6.09,6.406831244,1,6.105709378,6.4,NA,NA,NA,1.3400000000000003,0.9,0.8988105199366938
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,12/09,6.15,0.256831244,1,6.105709378,6.43,NA,NA,NA,0.592,0.9,0.9692691775907273
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,12/14,6.15,0.200104689,1,6.350104689,6.35,NA,NA,NA,1.0349999999999993,0.9,0.859061266727822
TXNM0821.5,TXNM0821,riparia,Control,16,6.5945,3.89854689,2.44395311,12/16,5.42,0.930104689,1,6.350104689,6.35,NA,NA,NA,0.7874999999999998,0.9,0.7097130658533788
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,10/28,5.76,0.271851439,1,6.181851439,NA,NA,NA,NA,0.14451429879999997,0.8,0.6457981088333691
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,10/30,5.794,0.237851439,1,6.181851439,NA,NA,NA,NA,0.0809142988,0.8,0.6325637210821333
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/02,5.69,0.491851439,1,6.181851439,6.19,NA,NA,NA,0.11331429879999999,0.8,0.6180886094792194
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/04,5.922,0.259851439,1,6.181851439,6.18,NA,NA,NA,0.02550000000000069,0.8,0.7479510392882194
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/06,5.92,0.123411328,1,6.043411328,6.04,NA,NA,NA,0.12399999999999978,0.8,0.7740972495426455
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/09,5.62,0.423411328,1,6.043411328,6.04,NA,NA,NA,0.16799999999999993,0.8,0.7117384917106833
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/11,5.75,0.293411328,1,6.043411328,6.04,NA,NA,NA,0.12000000000000002,0.8,0.7386208418303806
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/13,5.71,0.333411328,1,6.043411328,6.04,NA,NA,NA,0.18200000000000008,0.8,0.7303493494858584
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/20,5.79,0.495205664,1,6.285205664,6.28,NA,NA,NA,0.2725000000000002,0.9,0.7965212882833941
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/23,5.55,0.735205664,1,6.285205664,6.28,NA,NA,NA,0.48200000000000043,0.9,0.7468923342162603
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/25,5.71,0.575205664,1,6.285205664,6.28,NA,NA,NA,0.3682580780000003,0.9,0.7799783035943495
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/27,5.631,0.654205664,1,6.285205664,6.317,NA,NA,NA,0.48040000000000005,0.9,0.763642106213918
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,11/30,6.43,-0.144794336,1,6.285205664,6.43,NA,NA,NA,0.18070000000000042,0.9,0.9365162962144339
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,12/02,6.59,-0.304794336,1,6.285205664,6.59,NA,NA,NA,0.25482903899999987,0.9,0.9929692314657985
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,12/04,6.36,-0.074794336,1,6.285205664,6.36,NA,NA,NA,0.6448290389999995,0.9,0.9784941198628846
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,12/07,6.51,6.358568013,1,6.043411328,6.51,NA,NA,NA,0.9200000000000004,0.9,1.0119511351531614
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,12/09,6.37,-0.084794336,1,6.043411328,6.37,NA,NA,NA,0.48199999999999965,0.9,1.064019008218613
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,12/14,6.33,-0.044794336,1,6.285205664,6.33,NA,NA,NA,0.8149999999999995,0.9,0.909262900182549
TXNM0821.6,TXNM0821,riparia,Control,44,6.527,3.857056639,2.417943361,12/16,5.47,0.815205664,1,6.285205664,6.28,NA,NA,NA,0.7175000000000004,0.9,0.7314258147753196
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,10/28,6.091,0.368654596,1,6.459654596,NA,NA,NA,NA,0.2413174558,0.8,0.6315198349213185
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,10/30,6.01,0.449654596,1,6.459654596,NA,NA,NA,NA,0.2927174558,0.8,0.6421305203053873
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/02,5.8535,0.606154596,1,6.459654596,6.4615,NA,NA,NA,0.22761745579999998,0.8,0.596311651601453
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/04,6.119,0.340654596,1,6.459654596,6.4545,NA,NA,NA,0.10000000000000026,0.8,0.7346364046992253
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/06,6.039,0.420654596,1,6.459654596,6.464,NA,NA,NA,0.27950000000000064,0.8,0.7178522296371526
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/09,5.79,0.669654596,1,6.459654596,6.45,NA,NA,NA,0.4220000000000004,0.8,0.671647517828343
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/11,6.06,0.399654596,1,6.459654596,6.47,NA,NA,NA,0.22000000000000056,0.8,0.7210354352523731
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/13,5.99,0.469654596,1,6.459654596,6.45,NA,NA,NA,0.3319999999999995,0.8,0.7113893576304923
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/23,5.611,1.107827298,1,6.718827298,6.7665,NA,NA,NA,0.8910000000000002,0.9,0.6922901239005838
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/25,5.79,0.928827298,1,6.718827298,6.71,NA,NA,NA,0.7747580779999997,0.9,0.730006287402138
TXNM0821.7,TXNM0821,riparia,Control,32,6.978,4.134272981,2.591727019,11/27,5.7325,NA,1,6.718827298,6.7835,NA,NA,NA,0.8089000000000001,0.9,0.7080132304242497
