,m`Pot (kg),Dry weight of soil (kg),m`H2O (kg),10/23 Pre Watering Weight (kg),10/23 SWC,10/26 Pre Watering Weight,10/26 SWC,mpot @ 80% SW,10/28 pre water weight,10/28 SWC,mpot @ 80% SW_1,10/30 pre water weight,10/30 SWC,mpot @ 80% SW_2,11/2 pre water weight,11/2 SWC,mpot @ 80% SW_3,11/4 pre water,11/4 SWC,mpot target weight (80% for control and 50% for treatment),11/6 pre water,11/6 SWC,mpot target,11/9 pre water,11/9 SWC,mpot target_1,11/11 pre water weight,11/11 SWC,11/11 target weights,11/13 pre water weight,11/13 SWC,11/13 target weight,11/16 pre water weight,11/16 SWC,11/16 target weight,11/18 pre water weight,11/18 SWC,11/18 target weight,11/20 pre water weight,11/20 SWC,11/20 target weight,11/23 pre water weight,11/23 SWC,11/23 target weight,11/25 pre water weight,11/25 SWC,11/25 target weight,11/27 pre water weight,11/27 SWC,11/27 target weight,11/30 pre water weight,11/30 SWC,11/30 target weight,12/2 pre water weight,12/2 SWC,12/2 target weight,12/4 pre water weight,12/4 SWC,12/4 target weight,12/7 pre water weight,12/7 SWC,12/7 target weight (corrected post experiment),12/9 pre water weight,12/9 SWC,12/9 Treatment rewater to 30%,12/11 pre-water weight,12/11 SWC,12/11 target weights,12/11 Pre-Dawn Bench 1 Pot Weights,midday pot weights,12/13 pre-water weight,12/13 SWC,12/13 target weight,Notes,12/14 pre-water weight,12/14 SWC,12/14 target weight,12/15 midday weight,12/15 Pre water weight,12/15 SWC,12/15 target weight,12/16 pre-water weight,12/16 SWC,12/16 target weight,12/16 Pre Dawn Pot Weights,12/16 midday weight,12/17 Pre Dawn Pot Weights,12/17 pre water weight,12/17 SWC,12/17 target weight,12/18 Pre Dawn Pot Weights,12/18 Mid Day weight,ID,Genotype,Species,Treatment
67,6.952,4.118291551,2.581708449,5.9735,0.620987412,6.107,0.672697357,6.43565831,6.163,0.694388419,6.43565831,6.09,0.66611257,6.43565831,5.992,0.62815321,6.43565831,5.8155,0.559787628,5.661145775,5.6615,0.500137206,5.661145775,5.43,0.410467902,5.661145775,5.51,0.441455134,5.40297493,5.38,0.391100881,5.144804085,5.23,0.33299982,5.144804085,5.15,0.302012588,5.144804085,5.03,0.255531739,5.144804085,5.034,0.257081101,5.144804085,5.2,0.321379608,5.144804085,5.0585,0.266570941,5.144804085,5.1,0.282645568,5.144804085,5.03,0.255531739,5.144804085,4.92,0.212924294,4.886633241,4.822,0.174964935,5.144804085,4.89,0.201304082,5.144804085,NA,#VALUE!,5.144804085,4.98,4.9825,NA,#VALUE!,5.144804085,NA,NA,#VALUE!,5.144804085,NA,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,Haines.7,Haines,shuttleworthii,Drought
69,7.182,4.259665738,2.670334262,6.224,0.641243415,6.408,0.710148646,6.647933148,6.379,0.699288583,6.647933148,6.33,0.68093882,6.647933148,6.3035,0.671014969,6.647933148,6.187,0.627387472,5.846832869,6.0875,0.590126219,5.846832869,5.94,0.534889689,5.846832869,5.89,0.516165441,5.579799443,5.82,0.489951494,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.045732591,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,#VALUE!,5.312766017,NA,NA,NA,#VALUE!,5.312766017,NA,NA,#VALUE!,5.312766017,NA,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,OCK1-S02.4,OCK1-S02,acerifolia,Drought
73,7.04,4.172382544,2.615617456,5.494,0.408934974,5.937,0.578302248,6.516876509,5.841,0.541599634,6.516876509,5.83,0.537394126,6.516876509,5.5495,0.430153673,6.516876509,5.213,0.301503362,5.732191272,5.2825,0.328074526,5.732191272,5.06,0.243008569,5.732191272,5.34,0.350057862,5.470629527,5.12,0.265947704,5.209067781,4.86,0.166544788,5.209067781,NA,#VALUE!,5.209067781,4.81,0.147428843,5.209067781,4.861,0.166927107,5.209067781,4.98,0.212423057,5.209067781,4.9265,0.191968996,5.209067781,4.87,0.170367977,5.209067781,4.94,0.197130301,5.209067781,4.8,0.143605654,4.947506035,4.753,0.125636666,5.209067781,4.7,0.105373764,5.209067781,4.94,0.197130301,5.209067781,NA,NA,NA,#VALUE!,5.209067781,NA,4.8695,0.170176818,5.209067781,4.97,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,T48.2,T48,mustangensis,Drought
74,6.88,4.074035283,2.553964717,5.5955,0.497056482,5.911,0.620589903,6.369207057,5.889,0.611975845,6.369207057,5.88,0.608451913,6.369207057,5.641,0.51487192,6.369207057,5.3285,0.392513142,5.603017642,5.2705,0.369803353,5.603017642,4.99,0.259974115,5.603017642,5.23,0.353945656,5.34762117,5.01,0.267805077,5.092224698,4.7,0.14642517,5.092224698,4.77,0.173833536,5.092224698,4.69,0.142509689,5.092224698,4.6205,0.115297097,5.092224698,4.7,0.14642517,5.092224698,4.7105,0.150536425,5.092224698,4.62,0.115101323,5.092224698,4.73,0.158171612,5.092224698,4.55,0.087692956,4.836828227,4.5115,0.072618355,5.092224698,4.73,0.158171612,5.092224698,4.78,0.177749017,5.092224698,NA,NA,NA,#VALUE!,5.092224698,NA,4.6495,0.126651991,5.092224698,4.73,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,Haines2.2,Hanes2,shuttleworthii,Drought
75,6.798,4.023632312,2.522367688,5.5545,0.507010812,5.88,0.636056232,6.293526462,5.975,0.673719258,6.293526462,5.97,0.671736994,6.293526462,5.8285,0.615638908,6.293526462,5.604,0.52663523,5.536816156,5.375,0.435847515,5.536816156,5.21,0.370432785,5.536816156,5.3,0.406113547,5.284579387,5.08,0.318893908,5.032342618,4.78,0.199958036,5.032342618,NA,#VALUE!,5.032342618,4.73,0.18013539,5.032342618,4.688,0.163484368,5.032342618,4.73,0.18013539,5.032342618,4.7185,0.175576182,5.032342618,4.71,0.172206332,5.032342618,4.77,0.195993507,5.032342618,4.59,0.124631983,4.78010585,4.5025,0.089942354,5.032342618,4.74,0.18409992,5.032342618,4.79,0.203922565,5.032342618,NA,NA,NA,#VALUE!,5.032342618,NA,4.756,0.190443166,5.032342618,4.8,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,TXNM0821.3,TXNM0821,riparia,Drought
80,7.058,4.183446611,2.622553389,6.115,0.640426767,6.2115,0.677222968,6.533489322,6.2505,0.692093971,6.533489322,6.172,0.662161311,6.533489322,6.0055,0.598673566,6.533489322,5.756,0.503537276,5.746723306,5.5255,0.415645833,5.746723306,5.41,0.371604785,5.746723306,5.6,0.444053263,5.484467967,5.41,0.371604785,5.222212628,5.16,0.276277841,5.222212628,5.09,0.249586297,5.222212628,5,0.215268597,5.222212628,4.9475,0.195249939,5.222212628,5.09,0.249586297,5.222212628,4.9705,0.204020018,5.222212628,4.87,0.165698586,5.222212628,4.96,0.200016286,5.222212628,4.78,0.131380886,4.959957289,4.6845,0.094965994,5.222212628,4.68,0.093250109,5.222212628,4.93,0.188577053,5.222212628,NA,NA,NA,#VALUE!,5.222212628,NA,4.8495,0.157881777,5.222212628,4.92,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,b42-24.3,b42-24,peninsularis,Drought
81,7.112,4.216638812,2.643361188,5.649,0.446537989,5.9975,0.578377709,6.583327762,6.04,0.594455724,6.583327762,6.03,0.590672662,6.583327762,5.845,0.520686009,6.583327762,5.5455,0.407383294,5.790319406,5.4195,0.359716709,5.790319406,5.2,0.276678492,5.790319406,5.44,0.367471987,5.525983287,5.2,0.276678492,5.261647168,4.89,0.159403562,5.261647168,4.97,0.18966806,5.261647168,4.89,0.159403562,5.261647168,4.84,0.14048825,5.261647168,4.97,0.18966806,5.261647168,4.891,0.159781868,5.261647168,4.84,0.14048825,5.261647168,4.94,0.178318873,5.261647168,4.77,0.114006814,4.997311049,4.757,0.109088833,5.261647168,4.93,0.174535811,5.261647168,5.03,0.212366434,5.261647168,NA,NA,NA,#VALUE!,5.261647168,NA,4.9595,0.185695845,5.261647168,5.04,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,588155.01.1,588155.01,palmata,Drought
82,6.926,4.102310121,2.571689879,6.0115,0.644397247,6.1935,0.715167834,6.411662024,6.324,0.765912677,6.411662024,6.19,0.713806861,6.411662024,6.0475,0.658395825,6.411662024,5.866,0.587819664,5.64015506,5.673,0.512771734,5.64015506,5.42,0.414392843,5.64015506,5.53,0.457166274,5.382986072,5.4,0.406615855,5.125817085,5.24,0.344399955,5.125817085,5.15,0.309403511,5.125817085,5.01,0.254964599,5.125817085,4.946,0.230078239,5.125817085,4.97,0.239410624,5.125817085,4.9305,0.224051074,5.125817085,4.88,0.20441418,5.125817085,4.93,0.223856649,5.125817085,4.78,0.165529243,4.868648097,4.699,0.134032444,5.125817085,4.61,0.099424849,5.125817085,4.94,0.227745143,5.125817085,NA,NA,NA,#VALUE!,5.125817085,NA,4.937,0.226578595,5.125817085,5.02,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,2214.4.4,2214.4,bloodworthiana,Drought
84,6.518,3.851524605,2.414475395,4.656,0.228817985,5.1195,0.420785152,6.035104921,5.178,0.445014017,6.035104921,5.12,0.420992236,6.035104921,4.7715,0.276654463,6.035104921,4.531,0.177046904,5.310762303,4.762,0.272719861,5.310762303,4.53,0.176632736,5.310762303,4.82,0.296741643,5.069314763,4.68,0.238758032,4.827867224,4.47,0.151782617,4.827867224,4.55,0.184916109,4.827867224,NA,#VALUE!,4.827867224,4.52,0.172491049,4.827867224,4.55,0.184916109,4.827867224,4.5285,0.176011483,4.827867224,4.5,0.164207676,4.827867224,4.56,0.189057795,4.827867224,4.45,0.143499244,4.586419684,4.4,0.122790812,4.827867224,4.5,0.164207676,4.827867224,4.73,0.259466465,4.827867224,NA,NA,NA,#VALUE!,4.827867224,NA,4.5315,0.177253989,4.827867224,4.63,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,1149.3,1149,treleasei,Drought
86,6.732,3.983064067,2.496935933,5.2665,0.413080656,5.673,0.575880188,6.232612813,5.619,0.554253682,6.232612813,5.61,0.550649264,6.232612813,5.3175,0.43350569,6.232612813,4.9375,0.281319166,5.483532033,4.982,0.299141009,5.483532033,4.72,0.194212405,5.483532033,5.02,0.314359661,5.23383844,4.8,0.226251673,4.984144847,4.48,0.098094601,4.984144847,NA,#VALUE!,4.984144847,4.51,0.110109326,4.984144847,4.68,0.178192771,4.984144847,4.7,0.186202588,4.984144847,4.649,0.165777555,4.984144847,4.6,0.146153503,4.984144847,4.69,0.18219768,4.984144847,4.54,0.122124052,4.734451254,4.44,0.082074966,4.984144847,4.89,0.26229585,4.984144847,4.96,0.29033021,4.984144847,NA,NA,NA,#VALUE!,4.984144847,NA,4.6625,0.171184181,4.984144847,4.74,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,9018.3,9018,acerifolia,Drought
88,7.464,4.433002786,2.778997214,6.4515,0.635659944,6.539,0.667146122,6.908200557,6.644,0.704929535,6.908200557,6.53,0.663907544,6.908200557,6.4385,0.630981998,6.908200557,6.2325,0.55685454,6.074501393,5.992,0.470312531,6.074501393,5.77,0.3904276,6.074501393,5.89,0.433608644,5.796601671,5.71,0.368837079,5.51870195,5.48,0.286073412,5.51870195,5.42,0.26448289,5.51870195,5.34,0.235695527,5.51870195,5.3125,0.225799872,5.51870195,5.35,0.239293948,5.51870195,5.314,0.226339635,5.51870195,5.26,0.206908165,5.51870195,5.32,0.228498687,5.51870195,5.2,0.185317643,5.240802228,5.01,0.116947657,5.51870195,5.13,0.160128701,5.51870195,5.4,0.257286049,5.51870195,NA,NA,NA,#VALUE!,5.51870195,NA,5.31,0.224900267,5.51870195,5.39,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,V57-96.2,V57-96,vulpina,Drought
90,7.512,4.462506964,2.797493036,6.701,0.71009758,6.787,0.740839391,6.952501393,6.7745,0.736371104,6.952501393,6.76,0.731187892,6.952501393,6.7155,0.715280792,6.952501393,6.602,0.674708752,6.113253482,6.44,0.616799761,6.113253482,6.27,0.556031066,6.113253482,6.23,0.54173255,5.833504178,6.13,0.505986259,5.553754875,6.03,0.470239968,5.553754875,5.97,0.448792193,5.553754875,5.88,0.416620532,5.553754875,5.792,0.385163796,5.553754875,5.73,0.363001095,5.553754875,5.667,0.340480932,5.553754875,5.59,0.312956288,5.553754875,5.55,0.298657771,5.553754875,5.5,0.280784626,5.274005571,5.39,0.241463706,5.553754875,5.4,0.245038335,5.553754875,5.51,0.284359255,5.553754875,NA,NA,NA,#VALUE!,5.553754875,NA,5.4625,0.267379767,5.553754875,5.47,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,V60-96.1,V60-96,vulpina,Drought
91,6.966,4.126896936,2.587103064,5.274,0.345986628,5.675,0.500986251,6.448579387,5.6385,0.486877806,6.448579387,5.59,0.468130969,6.448579387,5.267,0.343280898,6.448579387,5.06,0.263268624,5.672448468,5.17,0.305787224,5.672448468,5.01,0.243941988,5.672448468,5.21,0.321248533,5.413738162,5.12,0.286460588,5.155027855,4.95,0.220750024,5.155027855,NA,#VALUE!,5.155027855,4.92,0.209154043,5.155027855,5.0275,0.250706311,5.155027855,4.98,0.232346006,5.155027855,4.955,0.222682688,5.155027855,4.96,0.224615352,5.155027855,4.98,0.232346006,5.155027855,4.89,0.197558061,4.896317549,4.81,0.166635443,5.155027855,4.93,0.21301937,5.155027855,5.17,0.305787224,5.155027855,NA,NA,NA,#VALUE!,5.155027855,NA,5.032,0.252445708,5.155027855,5.06,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,b40-14.2,b40-14,arizonica,Drought
94,7.12,4.221556175,2.646443825,5.923,0.547694915,6.1995,0.652174744,6.590711235,6.1855,0.646884626,6.590711235,6.11,0.618355776,6.590711235,5.963,0.562809537,6.590711235,5.6185,0.432634849,5.796778087,5.42,0.357628534,5.796778087,5.14,0.251826175,5.796778087,5.43,0.36140719,5.532133705,5.24,0.289612732,5.267489322,4.82,0.130909193,5.267489322,4.94,0.176253061,5.267489322,4.84,0.138466504,5.267489322,4.7335,0.098223821,5.267489322,4.88,0.153581127,5.267489322,4.8265,0.133365319,5.267489322,4.75,0.104458603,5.267489322,4.88,0.153581127,5.267489322,4.66,0.070450702,5.00284494,4.55,0.02888549,5.267489322,4.49,0.006213555,5.267489322,4.97,0.187589028,5.267489322,NA,NA,NA,#VALUE!,5.267489322,NA,4.934,0.173985868,5.267489322,5.01,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,9031.4,9031,berlandieri,Drought
95,7.162,4.247372331,2.662627669,5.7205,0.458617509,6.086,0.595887922,6.629474466,6.1195,0.608469479,6.629474466,5.98,0.556077625,6.629474466,5.5415,0.391390686,6.629474466,5.2605,0.28585584,5.830686165,5.4,0.338247694,5.830686165,5.13,0.236844106,5.830686165,5.42,0.345759071,5.564423398,5.13,0.236844106,5.298160631,4.77,0.101639322,5.298160631,4.93,0.161730337,5.298160631,4.83,0.124173452,5.298160631,4.7435,0.091686747,5.298160631,4.83,0.124173452,5.298160631,4.8055,0.114972016,5.298160631,4.74,0.090372256,5.298160631,4.82,0.120417764,5.298160631,4.64,0.052815371,5.031897865,4.61,0.029342319,5.330660631,4.78,0.093189022,5.330660631,5.02,0.183325545,5.330660631,NA,NA,NA,#VALUE!,5.330660631,NA,4.848,0.118727704,5.330660631,4.92,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,ANU65.3,ANU65,arizonica,Drought
96,6.4265,3.795282266,2.379217734,5.7125,0.699901363,5.473,0.599238024,5.950656453,5.476,0.600498943,5.950656453,5.47,0.597977106,5.950656453,5.2055,0.486806112,5.950656453,4.9415,0.375845271,5.236891133,4.87,0.345793377,5.236891133,4.68,0.265935196,5.236891133,4.91,0.362605625,4.998969359,4.72,0.282747445,4.761047586,4.5,0.190280077,4.761047586,4.53,0.202889264,4.761047586,4.52,0.198686202,4.761047586,4.4725,0.178721656,4.761047586,4.54,0.207092326,4.761047586,4.512,0.195323752,4.761047586,4.46,0.173467829,4.761047586,4.5,0.190280077,4.761047586,4.41,0.152452518,4.523125813,4.33,0.118828021,4.761047586,4.8,0.316371942,4.761047586,5,0.400433185,4.761047586,NA,NA,NA,#VALUE!,4.761047586,NA,4.677,0.264674277,4.761047586,4.57,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,Haines2.10,Hanes2,shuttleworthii,Drought
97,7.274,4.316215413,2.705784587,6.193,0.600485565,6.4005,0.677173118,6.732843083,6.425,0.686227793,6.732843083,6.28,0.632638901,6.732843083,6.096,0.564636444,6.732843083,5.8185,0.46207839,5.921107707,5.61,0.385021258,5.921107707,5.47,0.333280258,5.921107707,5.68,0.410891758,5.650529248,5.43,0.318497116,5.379950789,5.18,0.226102473,5.379950789,NA,#VALUE!,5.379950789,5.08,0.189144616,5.379950789,5.4785,0.336421677,5.379950789,5.25,0.251972973,5.379950789,5.1455,0.213352013,5.379950789,5.1,0.196536188,5.379950789,5.13,0.207623545,5.379950789,4.99,0.155882545,5.109372331,4.85,0.104141545,5.379950789,4.8,0.085662616,5.379950789,7.2,0.972651186,5.379950789,NA,NA,NA,#VALUE!,5.379950789,NA,4.9975,0.158654384,5.379950789,5.18,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,b42-34.1,b42-34,cinerea,Drought
98,7.522,4.468653668,2.801346332,6.661,0.692647785,6.6865,0.701750551,6.961730734,6.675,0.697645382,6.961730734,6.68,0.699430238,6.961730734,6.6095,0.674263767,6.961730734,6.4225,0.607510151,6.121326834,6.21,0.531653768,6.121326834,5.92,0.428132116,6.121326834,6.007,0.459188611,5.841192201,5.84,0.399574419,5.561057567,5.63,0.324610464,5.561057567,5.51,0.281773918,5.561057567,5.4,0.242507085,5.561057567,5.3463,0.223337731,5.561057567,5.4,0.242507085,5.561057567,5.389,0.238580401,5.561057567,5.36,0.228228236,5.561057567,5.39,0.238937373,5.561057567,5.25,0.188961403,5.280922934,5.07,0.124706584,5.561057567,5,0.099718599,5.561057567,5.4,0.242507085,5.561057567,NA,NA,NA,#VALUE!,5.561057567,NA,5.3175,0.21305696,5.561057567,5.4,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,SC2.9,SC2,girdiana,Drought
102,7.208,4.275647168,2.680352832,6.0785,0.578600255,6.229,0.634749579,6.671929434,6.23,0.635122664,6.671929434,6.13,0.597814143,6.671929434,5.908,0.514989226,6.671929434,5.5735,0.390192224,5.867823584,5.47,0.351577905,5.867823584,5.21,0.25457575,5.867823584,5.45,0.3441162,5.599788301,5.21,0.25457575,5.331753018,4.92,0.146381039,5.331753018,5.04,0.191151264,5.331753018,4.95,0.157573595,5.331753018,4.8955,0.137240451,5.331753018,5.02,0.18368956,5.331753018,5,0.176227856,5.331753018,4.92,0.146381039,5.331753018,5.01,0.179958708,5.331753018,4.87,0.127726778,5.063717735,4.84,0.116534222,5.331753018,4.85,0.120265074,5.331753018,5.15,0.232190637,5.331753018,NA,NA,NA,#VALUE!,5.331753018,NA,5.064,0.200105309,5.331753018,5.09,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,CC12.3,CC12,californica,Drought
103,7.446,4.421938719,2.772061281,6.1525,0.533379724,6.426,0.632042766,6.891587744,6.367,0.610758966,6.891587744,6.42,0.629878312,6.891587744,6.2025,0.551416843,6.891587744,5.892,0.439406333,6.059969359,5.71,0.373751218,6.059969359,5.38,0.254706231,6.059969359,5.63,0.344891828,5.782763231,5.37,0.251098807,5.505557103,5.03,0.128446396,5.505557103,5.2,0.189772602,5.505557103,5.07,0.142876092,5.505557103,5.0185,0.124297859,5.505557103,5.18,0.182557754,5.505557103,5.1015,0.154239477,5.505557103,5.04,0.13205382,5.505557103,5.13,0.164520635,5.505557103,4.96,0.103194429,5.228350975,4.91,0.073433182,5.538057103,4.88,0.062610911,5.538057103,5.31,0.217730137,5.538057103,NA,NA,NA,#VALUE!,5.538057103,NA,5.166,0.165783233,5.538057103,5.14,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,255189.01.2,255189.01,riparia,Drought
106,7.2,4.270729805,2.677270195,5.696,0.438233764,6.062,0.574940175,6.664545961,5.9,0.51443078,6.664545961,5.97,0.540576815,6.664545961,5.655,0.422919658,6.664545961,5.2775,0.281917827,5.861364903,5.34,0.305262501,5.861364903,5.07,0.192274278,5.893864903,5.4,0.327673388,5.593637883,5.1,0.203479722,5.358410864,4.77,0.080219843,5.358410864,NA,#VALUE!,5.358410864,4.76,0.076484695,5.358410864,4.8495,0.109914268,5.358410864,4.97,0.1549228,5.358410864,4.9615,0.151747924,5.358410864,4.89,0.125041617,5.358410864,4.98,0.158657948,5.358410864,4.78,0.096094221,5.058183844,4.71,0.057808956,5.358410864,4.75,0.072749547,5.358410864,5.04,0.181068835,5.358410864,NA,NA,NA,#VALUE!,5.358410864,NA,4.882,0.122053499,5.358410864,5.06,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,TX6704.3,TX6704,monticola,Drought
107,7.296,4.329738162,2.714261838,5.9265,0.49544293,6.361,0.655523286,6.753147632,6.21,0.599891217,6.753147632,6.29,0.629365161,6.753147632,6.102,0.560101394,6.753147632,5.86,0.470942715,5.938869081,5.66,0.397257856,5.938869081,5.51,0.341994212,5.938869081,5.73,0.423047556,5.667442897,5.53,0.349362698,5.396016713,5.29,0.260940867,5.396016713,5.25,0.246203896,5.396016713,5.18,0.220414195,5.396016713,5.146,0.207887769,5.396016713,5.21,0.231466924,5.396016713,5.217,0.234045894,5.396016713,5.16,0.213045709,5.396016713,5.2,0.227782681,5.396016713,5.09,0.187256009,5.124590529,4.98,0.146729336,5.396016713,4.98,0.146729336,5.396016713,5.29,0.260940867,5.396016713,NA,NA,NA,#VALUE!,5.396016713,NA,4.878,0.109150058,5.396016713,5.38,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,9035.2,9035,berlandieri,Drought
108,6.99,4.141649025,2.596350975,5.958,0.60251907,6.2325,0.708244376,6.470729805,6.05,0.637953417,6.470729805,6.1,0.657211214,6.470729805,5.9565,0.601941336,6.470729805,5.706,0.505459773,5.691824513,5.43,0.399156734,5.691824513,5.25,0.329828664,5.691824513,5.44,0.403008293,5.432189415,5.16,0.29516463,5.172554318,4.81,0.160360051,5.172554318,NA,#VALUE!,5.172554318,5.07,0.260500595,5.172554318,4.8355,0.170181527,5.172554318,4.96,0.218133442,5.172554318,4.9025,0.195986975,5.172554318,4.84,0.171914729,5.172554318,4.9,0.195024085,5.172554318,4.7,0.117992898,4.91291922,4.58,0.071774185,5.172554318,4.8,0.156508491,5.172554318,5.13,0.283609952,5.172554318,NA,NA,NA,#VALUE!,5.172554318,NA,NA,#VALUE!,5.172554318,5.12,NA,#VALUE!,NA,NA,#VALUE!,NA,NA,NA,NA,NA,#VALUE!,NA,NA,NA,T52.1,T52,aestivalis,Drought
111,6.716,3.973229341,2.490770659,5.182,0.384126357,5.5,0.511797686,6.217845868,5.49,0.507782864,6.217845868,5.57,0.539901437,6.217845868,5.2885,0.426884208,6.217845868,4.97,0.299012138,5.47061467,4.99,0.307041781,5.47061467,4.81,0.234774991,5.47061467,4.97,0.299012137,5.221537605,4.83,0.242804634,4.972460539,4.65,0.170537844,4.972460539,4.74,0.206671239,4.972460539,4.67,0.178567488,4.972460539,4.61,0.154478558,4.972460539,4.73,0.202656418,4.972460539,4.702,0.191414917,4.972460539,4.63,0.162508201,4.972460539,4.72,0.198641596,4.972460539,4.62,0.158493379,4.723383473,4.55,0.130389628,4.972460539,4.54,0.126374806,4.972460539,4.75,0.210686061,4.972460539,NA,NA,NA,#VALUE!,4.972460539,NA,4.645,0.168530433,4.972460539,NA,NA,#VALUE!,4.972460539,NA,#VALUE!,NA,4.6775,NA,NA,NA,#VALUE!,NA,NA,NA,ANU65.1,ANU65,arizonica,Drought
113,6.588,3.894551532,2.441448468,4.999,0.349156855,5.43,0.525691402,6.099710306,5.25,0.451964677,6.099710306,5.35,0.492923969,6.099710306,4.978,0.340555404,6.099710306,4.67,0.214400785,5.367275766,4.81,0.271743793,5.367275766,4.57,0.173441493,5.367275766,4.85,0.28812751,5.123130919,4.67,0.214400785,4.878986072,4.42,0.112002556,4.878986072,4.56,0.169345564,4.878986072,4.46,0.128386273,4.878986072,4.39,0.099714768,4.878986072,4.58,0.177537423,4.878986072,4.531,0.15746737,4.878986072,4.47,0.132482202,4.878986072,4.59,0.181633352,4.878986072,4.42,0.112002556,4.634841226,4.35,0.083331052,4.878986072,4.77,0.255360077,4.878986072,4.89,0.304511227,4.878986072,NA,NA,NA,#VALUE!,4.878986072,NA,4.568,0.172622308,4.878986072,NA,NA,#VALUE!,4.878986072,NA,#VALUE!,NA,4.5445,NA,NA,NA,#VALUE!,NA,NA,NA,1149.2,1149,treleasei,Drought
116,7.122,4.222785515,2.647214485,5.715,0.468497922,6.09,0.610156258,6.592557103,6,0.576158258,6.592557103,6.05,0.595046036,6.592557103,5.786,0.495318567,6.592557103,5.44,0.364615142,5.798392758,5.4,0.349504919,5.798392758,5.11,0.239955806,5.798392758,5.34,0.326839585,5.533671309,5.14,0.251288473,5.268949861,4.84,0.137961803,5.268949861,4.9,0.160627137,5.268949861,4.85,0.141739359,5.268949861,4.75,0.103963803,5.268949861,4.96,0.183292471,5.268949861,4.887,0.155716315,5.268949861,4.81,0.126629137,5.268949861,4.95,0.179514915,5.268949861,4.76,0.107741359,5.004228412,5.28,0.304174251,5.268949861,4.95,0.179514915,5.268949861,5.08,0.228623139,5.268949861,NA,NA,NA,#VALUE!,5.268949861,NA,4.9215,0.168748882,5.268949861,NA,NA,#VALUE!,5.268949861,NA,#VALUE!,NA,4.983,4.918,NA,NA,#VALUE!,NA,NA,NA,V57-96.4,V57-96,vulpina,Drought
