ID,Genotype,Species,Treatment,Order within block,mPot (kg),Dry weight of soil (kg),mH2O (kg),10/23_PWW,10/23_WA,10/23_BB,10/26_PWW,10/26_WA,10/26_TW,10/26_BB,10/28_PWW,10/28_WA,10/28_TW,10/28_BB,10/30_PWW,10/30_WA,10/30_TW,10/30_BB,11/02_PWW,11/02_WA,11/02_TW,11/02_POWW,11/02_BB,11/04_PWW,11/04_WA,11/04_TW,11/04_POWW,11/04_BB,11/06_PWW,11/06_WA,11/06_TW,11/06_POWW,11/06_BB,11/09_PWW,11/09_WA,11/09_TW,11/09_POWW,11/09_BB,11/11_PWW,11/11_WA,11/11_TW,11/11_POWW,11/11_BB,11/13_PWW,11/13_WA,11/13_TW,11/13_POWW,11/13_BB,11/15_cntrl.drained.wt,11/15_BB,11/16_PWW,11/16_WA,11/16_TW,11/16_POWW,11/16_BB,11/18_PWW,11/18_WA,11/18_TW,11/18_POWW,11/18_BB,11/20_PWW,11/20_WA,11/20_TW,11/20_POWW,11/20_BB,11/23_PWW,11/23_WA,11/23_TW,11/23_POWW,11/23_BB,11/25_PWW,11/25_WA,11/25_TW,11/25_POWW,11/25_BB,11/27_PWW,11/27_WA,11/27_TW,11/27_POWW,11/27_BB,11/30_PWW,11/30_WA,11/30_TW,11/30_POWW,11/30_BB,12/02_PWW,12/02_WA,12/02_TW,12/02_POWW,12/02_BB,12/04_PWW,12/04_WA,12/04_TW,12/04_POWW,12/04_BB,12/07_PWW,12/07_WA,12/07_POWW,12/07_TW,12/07_BB,12/09_PWW,12/09_WA,12/09_TW,12/09_POWW,12/09_BB,12/11_PWW,12/11_WA,12/11_TW,12/11_POWW,12/11_PD.WT,12/11_BB,12/11_midday.WT,12/13_PWW,12/13_WA,12/13_BB,12/13_TW,12/13_POWW,12/13_POWW.NOTES,12/14_PWW,12/14_BB,12/14_WA,12/14_TW,12/14_POWW,12/15_midday.WT,12/15_PWW,12/15_BB,12/15_TW,12/15_POWW,12/16_PWW,12/16_WA,12/16_BB,12/16_TW,12/16_POWW,12/16_PD.WT,12/16_midday.WT,12/17_PD.WT,12/17_PWW,12/17_BB,12/17_TW,12/17_POWW,12/18_BB,12/18_PD.WT,12/18_midday.WT
V57-96.5,V57-96,vulpina,Drought,26,7.302,4.333426184,2.716573816,6.215,0.543685237,1,6.287,0.471685237,6.758685237,1,6.434,0.324685237,6.758685237,1,6.3905,0.368185237,6.758685237,1,6.3575,,Dont Water Today,,1,6.1615,-0.217786908,5.943713092,6.1615,1,5.9895,-0.045786908,5.943713092,5.9895,1,5.6795,0.264213092,5.943713092,5.993,1,5.78,-0.10794429,5.67205571,5.78,1,5.62,-0.219601671,5.400398329,5.62,1,,1,5.41,-0.009601671,5.400398329,5.41,1,5.31,0.090398329,5.400398329,5.4,1,5.2,0.200398329,5.400398329,5.42,1,5.197,0.203398329,5.400398329,5.4315,1,5.22,0.180398329,5.400398329,5.42,1,5.249,0.151398329,5.400398329,5.4125,1,5.17,0.230398329,5.400398329,5.42,1,5.23,0.170398329,5.400398329,5.23,1,5.12,0.008740947,5.128740947,5.12,1,5.0185,5.06716481,5.112,5.128740947,1,5,0.407563139,5.400398329,5.4,1,,,,,5.18,1,5.1895,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
2970.9,2970,popenoi,Control,27,7.366,4.372765088,2.741234912,6.2265,0.591253018,1,6.3505,0.467253018,6.817753018,1,6.434,0.383753018,6.817753018,1,6.439,0.378753018,6.817753018,1,6.313,0.504753018,6.817753018,6.8815,1,6.502,0.315753018,6.817753018,6.82,1,6.4825,0.335253018,6.817753018,6.8655,1,6.2235,0.594253018,6.817753018,6.843,1,6.45,0.367753018,6.817753018,6.82,1,6.42,0.397753018,6.817753018,6.82,1,7.5125,1,7.41,-0.592246982,6.817753018,7.41,1,6.98,0.111876509,7.091876509,7.09,1,6.45,0.641876509,7.091876509,7.09,1,6.368,0.723876509,7.091876509,7.114,1,6.45,0.641876509,7.091876509,7.09,1,6.4085,0.683376509,7.091876509,7.105,1,6.94,0.151876509,7.091876509,7.09,1,6.96,0.131876509,7.091876509,7.09,2,6.76,0.331876509,7.091876509,7.09,2,6.466,6.972654596,6.9705,6.850253018,2,6.77,0.357031105,6.850253018,6.97,2,,,,,7.09,2,6.892,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
Haines2.1,Hanes2,shuttleworthii,Drought,28,7.166,4.249831012,2.664168988,5.694,0.939166202,1,5.8575,0.775666202,6.633166202,1,6.0175,0.615666202,6.633166202,1,6.0145,0.618666202,6.633166202,1,5.766,,Dont Water Today,,1,5.345,0.488915506,5.833915506,5.853,1,5.39,0.443915506,5.833915506,5.8405,1,5.0325,0.801415506,5.833915506,5.841,1,5.29,0.277498607,5.567498607,5.56,1,5.06,0.241081709,5.301081709,5.301081709,1,,1,4.69,0.611081709,5.301081709,5.31,1,4.9,0.401081709,5.301081709,5.3,1,4.73,0.571081709,5.301081709,5.3,1,4.741,0.560081709,5.301081709,5.344,1,4.82,0.481081709,5.301081709,5.32,1,4.7965,0.504581709,5.301081709,5.317,1,4.69,0.611081709,5.301081709,5.3,1,4.81,0.491081709,5.301081709,4.81,2,4.63,0.40466481,5.03466481,5.05,2,4.637,5.244952646,5.2865,5.06716481,2,4.81,0.528534355,5.333581709,5.34,2,,,,,4.97,2,4.9045,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
9018.5,9018,acerifolia,Drought,29,7.242,4.296545961,2.693454039,5.977,0.726309192,1,6.16,0.543309192,6.703309192,1,6.392,0.311309192,6.703309192,1,6.304,0.399309192,6.703309192,1,6.242,,Dont Water Today,,1,5.9655,-0.070227019,5.895272981,5.9655,1,5.737,0.158272981,5.895272981,5.8955,1,5.4315,0.463772981,5.895272981,5.895,1,5.58,0.045927577,5.625927577,5.64,1,5.36,-0.003417827,5.356582173,5.36,1,,1,5.06,0.296582173,5.356582173,5.35,1,,5.356582173,5.356582173,,1,4.99,0.366582173,5.356582173,5.39,1,5.1065,0.250082173,5.356582173,5.4095,1,5.17,0.186582173,5.356582173,5.37,1,5.1555,0.201082173,5.356582173,5.3895,1,5.06,0.296582173,5.356582173,5.37,1,5.13,0.226582173,5.356582173,5.13,1,4.97,0.117236769,5.087236769,5.1,1,4.872,4.980709378,4.9895,5.087236769,1,4.85,0.507291551,5.356582173,5.36,1,,,,,5.05,1,5.05,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
T52.3,T52,aestivalis,Drought,30,7.47,4.436690808,2.781309192,6.1183,0.795438162,1,6.294,0.619738162,6.913738162,1,6.4495,0.464238162,6.913738162,1,6.3825,0.531238162,6.913738162,1,6.1335,,Dont Water Today,,1,5.7635,0.315845404,6.079345404,6.0675,1,5.743,0.336345404,6.079345404,6.073,1,5.5085,0.570845404,6.079345404,6.0755,1,5.71,0.091214485,5.801214485,5.8,1,5.52,0.003083566,5.523083566,5.523083566,1,,1,5.28,0.243083566,5.523083566,5.52,1,,5.523083566,5.523083566,,1,,5.523083566,5.523083566,,1,5.245,0.278083566,5.523083566,5.576,1,5.32,0.203083566,5.523083566,5.53,1,5.34,0.183083566,5.523083566,5.535,1,5.3,0.223083566,5.523083566,5.52,1,5.37,0.153083566,5.523083566,5.37,1,5.27,-0.025047354,5.244952646,5.27,1,5.1795,4.983476323,5.1795,5.244952646,1,5.12,0.403083566,5.523083566,5.53,1,,,,,5.36,1,5.3325,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
Vru42.10,Vru42,rupestris,Control,31,7.088,4.201886722,2.634113278,5.725,0.836177345,1,5.889,0.672177345,6.561177344,1,6.043,0.518177345,6.561177344,1,6.052,0.509177345,6.561177344,1,5.8265,0.734677345,6.561177344,6.5655,1,6.013,0.548177345,6.561177344,6.562,1,6.033,0.528177345,6.561177344,6.561,1,5.5775,0.983677345,6.561177344,6.5805,1,5.96,0.601177345,6.561177344,6.59,1,5.87,0.691177345,6.561177344,6.56,1,6.7955,1,6.65,-0.088822656,6.561177344,6.65,1,,6.824588672,6.824588672,,1,,6.824588672,6.824588672,,1,5.4405,1.384088672,6.824588672,6.8015,1,5.83,0.994588672,6.824588672,6.85,1,5.8295,0.995088672,6.824588672,6.841,1,6.44,0.384588672,6.824588672,6.83,1,6.72,0.104588672,6.824588672,6.82,1,6.39,0.434588672,6.824588672,6.82,1,6.46,7.134181059,7.138,6.561177344,2,6.51,0.624181059,6.561177344,7.14,2,,,,,6.8225,2,6.4815,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
C56-94.7,C56-94,rotundifolia var. munsoniana,Control,32,7.092,4.204345404,2.635654596,5.728,0.836869081,1,5.9365,0.628369081,6.564869081,1,6.0685,0.496369081,6.564869081,1,6.0505,0.514369081,6.564869081,1,5.8255,0.739369081,6.564869081,6.5655,1,6.0035,0.561369081,6.564869081,6.565,1,6.0485,0.516369081,6.564869081,6.589,1,5.676,0.888869081,6.564869081,6.5875,1,6.02,0.544869081,6.564869081,6.56,1,5.9,0.664869081,6.564869081,6.56,1,7.151,1,7.03,-0.465130919,6.564869081,7.03,1,7.09,-0.26156546,6.82843454,7.09,1,,6.82843454,6.82843454,,1,5.232,1.59643454,6.82843454,6.913,1,5.85,0.97843454,6.82843454,6.84,1,5.7345,1.09393454,6.82843454,6.833,1,6.4,0.42843454,6.82843454,6.84,1,6.71,0.11843454,6.82843454,6.83,1,6.51,0.31843454,6.82843454,6.82,1,6.6734,6.92265831,6.9445,6.564869081,3,6.55,0.37265831,6.564869081,6.93,3,,,,,6.6745,3,6.428,,,3,,,,,3,,,,,,3,,,,,3,,,,,,,3,,,3,,
T48.7,T48,mustangensis,Control,33,7.41,4.399810585,2.758189415,5.9675,0.890862117,1,6.161,0.697362117,6.858362117,1,6.263,0.595362117,6.858362117,1,6.287,0.571362117,6.858362117,1,6.0515,0.806862117,6.858362117,6.5885,1,6.0595,0.798862117,6.858362117,6.869,1,6.3,0.558362117,6.858362117,6.8605,1,5.8465,1.011862117,6.858362117,6.9095,1,6.3,0.558362117,6.858362117,6.88,1,6.21,0.648362117,6.858362117,6.86,1,7.7055,1,,6.858362117,6.858362117,,1,,7.134181059,7.134181059,,1,6.9,0.234181059,7.134181059,7.13,1,6.1215,1.012681059,7.134181059,7.1425,1,6.27,0.864181059,7.134181059,7.13,1,6.266,0.868181059,7.134181059,7.1635,1,6.89,0.244181059,7.134181059,7.13,1,6.97,0.164181059,7.134181059,7.13,1,6.83,0.304181059,7.134181059,7.13,1,6.953,6.736133705,6.9543,6.858362117,1,6.87,0.264181059,6.858362117,6.87,1,,,,,6.96,1,6.7355,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
9031.10.,9031,berlandieri,Control,34,7.19,4.264583101,2.673416899,5.8245,0.83081662,1,5.913,0.74231662,6.65531662,1,6.1465,0.50881662,6.65531662,1,6.131,0.52431662,6.65531662,1,6.009,0.64631662,6.65531662,6.666,1,6.159,0.49631662,6.65531662,6.651,1,6.203,0.45231662,6.65531662,6.6555,1,5.7635,0.89181662,6.65531662,6.7115,1,6.19,0.46531662,6.65531662,6.66,1,6.11,0.54531662,6.65531662,6.65,1,6.9865,1,,6.65531662,6.65531662,,1,6.32,0.60265831,6.92265831,6.92,1,,6.92265831,6.92265831,,1,5.1385,1.78415831,6.92265831,6.9265,1,5.86,1.06265831,6.92265831,6.92,1,5.8535,1.06915831,6.92265831,6.941,1,6.51,0.41265831,6.92265831,6.92,1,6.66,0.26265831,6.92265831,6.92,1,6.47,0.45265831,6.92265831,6.92,1,6.952,7.181874652,7.224,6.65531662,2,6.13,1.051874652,6.65531662,7.21,2,,,,,6.73,2,6.496,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
SC2.5,SC2,girdiana,Drought,35,6.996,4.145337047,2.598662953,5.53,0.94626741,1,5.8385,0.63776741,6.476267409,1,5.955,0.52126741,6.476267409,1,5.9255,0.55076741,6.476267409,1,5.7995,,Dont Water Today,,1,5.502,0.194668524,5.696668524,5.7,1,5.4475,0.249168524,5.696668524,5.675,1,5.2355,0.461168524,5.696668524,5.7,1,5.39,0.046802228,5.436802228,5.44,1,5.21,-0.033064067,5.176935933,5.21,1,,1,5.03,0.146935933,5.176935933,5.18,1,5.03,0.146935933,5.176935933,5.19,1,,5.176935933,5.176935933,,1,4.861,0.315935933,5.176935933,5.2155,1,4.98,0.196935933,5.176935933,5.18,1,4.956,0.220935933,5.176935933,5.1875,1,4.93,0.246935933,5.176935933,5.17,1,4.98,0.196935933,5.176935933,4.98,1,4.89,0.027069638,4.917069638,4.92,1,4.8325,5.069251625,5.0605,4.917069638,1,4.89,0.296187558,5.176935933,5.28,1,,,,,5.04,1,5.038,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
b42-24.7,b42-24,peninsularis,Control,36,7.392,4.388746518,2.751253482,6.216,0.625749304,1,6.113,0.728749304,6.841749304,1,6.4825,0.359249304,6.841749304,1,6.416,0.425749304,6.841749304,1,6.303,0.538749304,6.841749304,6.8935,1,6.4845,0.357249304,6.841749304,6.8815,1,6.5125,0.329249304,6.841749304,6.845,1,6.0855,0.756249304,6.841749304,6.8685,1,6.44,0.401749304,6.841749304,6.85,1,6.34,0.501749304,6.841749304,6.85,1,7.4565,1,,6.841749304,6.841749304,,1,6.84,0.276874652,7.116874652,7.11,1,,7.116874652,7.116874652,,1,5.983,1.133874652,7.116874652,7.1675,1,5.12,1.996874652,7.116874652,7.19,1,6.045,1.071874652,7.116874652,7.1265,1,6.78,0.336874652,7.116874652,7.13,1,6.89,0.226874652,7.116874652,7.11,3,6.62,0.496874652,7.116874652,7.11,3,6.715,7.261094708,7.2725,6.906749304,3,6.62,0.641094708,6.906749304,7.26,3,,,,,6.87,3,6.6,,,3,,,,,3,,,,,,3,,,,,3,,,,,,,3,,,3,,
2970.1,2970,popenoi,Drought,37,7.216,4.280564531,2.683435469,6.198,0.481312906,1,6.365,0.314312906,6.679312906,1,6.4515,0.227812906,6.679312906,1,6.3865,0.292812906,6.679312906,1,6.3665,,Dont Water Today,,1,6.1535,-0.279217734,5.874282266,6.1535,1,5.9965,-0.122217734,5.874282266,5.9965,1,5.6885,0.185782266,5.874282266,5.8945,1,5.73,-0.124061281,5.605938719,5.73,1,5.59,-0.252404828,5.337595172,5.59,1,,1,5.42,-0.082404828,5.337595172,5.42,1,5.34,-0.002404828,5.337595172,5.34,1,,5.337595172,5.337595172,,1,5.1075,0.230095172,5.337595172,5.499,1,5.31,0.027595172,5.337595172,5.33,1,5.2105,0.127095172,5.337595172,5.391,1,5.17,0.167595172,5.337595172,5.33,1,5.19,0.147595172,5.337595172,5.19,1,5.08,-0.010748375,5.069251625,5.08,1,4.9645,4.991073816,5.0435,5.069251625,1,4.93,0.408668988,5.337595172,5.33,1,,,,,5.2095,1,5.1675,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
T48.4,T48,mustangensis,Drought,38,7.542,4.480947075,2.809052925,5.8545,1.125689415,1,6.0525,0.927689415,6.980189415,1,6.252,0.728189415,6.980189415,1,6.36,0.620189415,6.980189415,1,6.048,,Dont Water Today,,1,5.6205,0.516973538,6.137473538,6.176,1,5.7045,0.432973538,6.137473538,6.142,1,5.3655,0.771973538,6.137473538,6.148,1,5.66,0.196568245,5.856568245,5.88,1,5.45,0.125662953,5.575662953,5.575662953,1,,1,5.09,0.485662953,5.575662953,5.57,1,,5.575662953,5.575662953,,1,5.11,0.465662953,5.575662953,5.58,1,5.1695,0.406162953,5.575662953,5.5795,1,5.22,0.355662953,5.575662953,5.57,1,5.2085,0.367162953,5.575662953,5.5925,1,5.14,0.435662953,5.575662953,5.57,1,5.24,0.335662953,5.575662953,5.24,1,5.06,0.23475766,5.29475766,5.29,1,5.007,4.874862117,5.007,5.29475766,2,4.92,0.655662953,5.575662953,5.58,2,,,,,5.24,2,5.225,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
Haines.1,Haines,shuttleworthii,Control,39,7.056,4.18221727,2.62178273,6.068,0.463643454,1,6.1205,0.411143454,6.531643454,1,6.339,0.192643454,6.531643454,1,6.1525,0.379143454,6.531643454,1,6.0045,0.527143454,6.531643454,6.572,1,6.238,0.293643454,6.531643454,6.5405,1,6.2525,0.279143454,6.531643454,6.5455,1,5.9095,0.622143454,6.531643454,6.532,1,6.15,0.381643454,6.531643454,6.53,1,6.13,0.401643454,6.531643454,6.56,1,7.2655,1,,6.531643454,6.531643454,,1,6.76,0.033821727,6.793821727,6.79,1,,6.793821727,6.793821727,,1,5.505,1.288821727,6.793821727,6.812,1,6.01,0.783821727,6.793821727,6.79,1,5.9805,0.813321727,6.793821727,6.8055,1,6.57,0.223821727,6.793821727,6.79,1,6.61,0.183821727,6.793821727,6.79,2,6.56,0.233821727,6.793821727,6.79,2,6.551,6.613065924,6.615,6.564143454,2,6.4,0.369387651,6.564143454,6.67,2,,,,,6.67,2,,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
ANU65.8,ANU65,arizonica,Control,40,6.888,4.078952646,2.557047354,5.5525,0.824090529,1,5.7665,0.610090529,6.376590529,1,6.046,0.330590529,6.376590529,1,5.912,0.464590529,6.376590529,1,"5,889","-5,883",6.376590529,6.381,1,5.91,0.47,6.376590529,6.37,1,5.991,0.385590529,6.376590529,6.3855,1,5.547,0.829590529,6.376590529,6.378,1,5.85,0.526590529,6.376590529,6.37,1,5.72,0.656590529,6.376590529,6.37,1,6.896,1,,6.376590529,6.376590529,,2,6.08,0.552295265,6.632295265,6.63,2,,6.632295265,6.632295265,,2,4.8655,1.766795265,6.632295265,6.63,2,5.49,1.142295265,6.632295265,6.64,2,5.335,1.297295265,6.632295265,6.643,2,6.12,0.512295265,6.632295265,6.63,2,6.12,0.512295265,6.632295265,6.63,3,5.9,0.732295265,6.632295265,6.63,3,6.028,6.959194058,6.961,6.409090529,3,6.15,0.809194058,6.409090529,6.95,3,,,,,6.61,3,6.2485,,,3,,,,,3,,,,,,3,,,,,3,,,,,,,3,,,3,,
255189.01.1,255189.01,riparia,Drought,41,6.868,4.066659239,2.549340761,5.676,0.682131848,1,5.596,0.762131848,6.358131848,1,5.852,0.506131848,6.358131848,1,5.879,0.479131848,6.358131848,1,5.75,,Dont Water Today,,1,5.448,0.145329619,5.593329619,5.6,1,5.3215,0.271829619,5.593329619,5.59,1,5.0395,0.553829619,5.593329619,5.594,1,5.26,0.078395543,5.338395543,5.36,1,5.06,0.023461467,5.083461467,5.083461467,1,,1,4.78,0.303461467,5.083461467,5.08,1,,5.083461467,5.083461467,,1,,5.083461467,5.083461467,,1,4.5725,0.510961467,5.083461467,5.134,1,4.86,0.223461467,5.083461467,5.08,1,4.79795,0.285511467,5.083461467,5.1425,1,4.78,0.303461467,5.083461467,5.08,1,4.81,0.273461467,5.083461467,4.81,1,4.68,0.148527391,4.828527391,4.82,1,4.63,5.001461467,5.022,4.828527391,1,4.76,0.324922934,5.083461467,5.08,1,,,,,4.8705,1,4.806,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
CC12.1,CC12,californica,Drought,42,7.228,4.287940576,2.688059424,5.82,0.870388115,1,5.5835,1.106888115,6.690388115,1,5.9465,0.743888115,6.690388115,1,5.932,0.758388115,6.690388115,1,5.725,,Dont Water Today,,1,5.3255,0.558470288,5.883970288,5.91,1,5.4295,0.454470288,5.883970288,5.901,1,5.0615,0.822470288,5.883970288,5.885,1,5.36,0.255164346,5.615164345,5.66,1,5.18,0.166358403,5.346358403,5.346358403,1,,1,4.87,0.476358403,5.346358403,5.34,1,5.04,0.306358403,5.346358403,5.35,1,,5.346358403,5.346358403,,1,4.778,0.568358403,5.346358403,5.3515,1,5.02,0.326358403,5.346358403,5.35,1,4.999,0.347358403,5.346358403,5.481,1,5,0.346358403,5.346358403,5.35,1,4.99,0.356358403,5.346358403,4.99,1,4.84,0.237552461,5.077552461,5.07,1,4.862,4.65836026,4.862,5.077552461,2,4.79,0.556358403,5.346358403,5.34,2,,,,,5.11,2,5.105,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
2214.4.8,2214.4,bloodworthiana,Control,44,7.118,4.220326834,2.645673166,6.0945,0.494365367,1,6.2295,0.359365367,6.588865367,1,6.264,0.324865367,6.588865367,1,6.246,0.342865367,6.588865367,1,6.054,0.534865367,6.588865367,6.604,1,6.2335,0.355365367,6.588865367,6.6095,1,6.268,0.320865367,6.588865367,6.5955,1,5.932,0.656865367,6.588865367,6.6015,1,6.22,0.368865367,6.588865367,6.59,1,6.17,0.418865367,6.588865367,6.6,1,7.152,1,,6.588865367,6.588865367,,1,6.63,0.223432683,6.853432683,6.86,1,6.13,0.723432683,6.853432683,6.87,1,5.8935,0.959932683,6.853432683,6.8675,1,6.05,0.803432683,6.853432683,6.86,1,6.002,0.851432683,6.853432683,6.8635,1,6.55,0.303432683,6.853432683,6.85,1,6.72,0.133432683,6.853432683,6.87,1,6.47,0.383432683,6.853432683,6.85,1,6.658,6.147715877,6.658,6.588865367,3,6.46,0.393432683,6.588865367,6.46,3,,,,,6.5825,3,6.367,,,3,,,,,3,,,,,,3,,,,,3,,,,,,,3,,,3,,
TXNM0821.4,TXNM0821,riparia,Drought,45,6.622,3.915450325,2.454549675,5.4335,0.697590065,1,5.589,0.542090065,6.131090065,1,5.6985,0.432590065,6.131090065,1,5.74,0.391090065,6.131090065,1,5.5975,,Dont Water Today,,1,5.261,0.133725163,5.394725163,5.465,1,5.1535,0.241225163,5.394725163,5.4335,1,4.8855,0.509225163,5.394725163,5.4055,1,5.02,0.129270195,5.149270195,5.14,1,4.8,0.103815228,4.903815228,4.903815228,1,,1,4.45,0.453815228,4.903815228,4.92,1,,4.903815228,4.903815228,,1,4.45,0.453815228,4.903815228,4.91,1,4.437,0.466815228,4.903815228,4.9425,1,4.55,0.353815228,4.903815228,4.91,1,4.5295,0.374315228,4.903815228,4.9395,1,4.46,0.443815228,4.903815228,4.9,1,4.59,0.313815228,4.903815228,4.59,1,4.4,0.25836026,4.65836026,4.65,1,4.3455,5.160560817,5.161,4.65836026,2,4.75,0.410560817,4.903815228,5.16,2,,,,,4.845,2,4.7735,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
9031.11,9031,berlandieri,Control,46,6.384,3.769158774,2.362841226,5.671,0.240431755,1,5.3325,0.578931755,5.911431755,1,5.456,0.455431755,5.911431755,1,5.444,0.467431755,5.911431755,1,5.26,0.651431755,5.911431755,5.9315,1,5.4355,0.475931755,5.911431755,5.9145,1,5.448,0.463431755,5.911431755,5.911,1,5.0545,0.856931755,5.911431755,5.941,1,5.45,0.461431755,5.911431755,5.91,1,5.39,0.521431755,5.911431755,5.91,1,6.58,1,,5.911431755,5.911431755,,1,5.88,0.267715877,6.147715877,6.14,1,5.31,0.837715877,6.147715877,6.2,1,5.207,0.940715877,6.147715877,6.1505,1,5.42,0.727715877,6.147715877,6.15,1,5.3915,0.756215877,6.147715877,6.1665,1,6.13,0.017715877,6.147715877,6.14,1,6.2,-0.052284123,6.147715877,6.2,1,6.55,-0.402284123,6.147715877,6.55,1,6.253,7.201483751,7.265,5.911431755,2,6.35,0.851483751,5.911431755,7.2,2,,,,,6.63,2,6.4415,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
588155.01.8,588155.01,palmata,Control,47,7.348,4.361701021,2.734298979,6.257,0.544140204,1,6.335,0.466140204,6.801140204,1,6.436,0.365140204,6.801140204,1,6.359,0.442140204,6.801140204,1,6.2545,0.546640204,6.801140204,6.8465,1,6.416,0.385140204,6.801140204,6.8055,1,6.4245,0.376640204,6.801140204,6.8035,1,6.0755,0.725640204,6.801140204,6.809,1,6.36,0.441140204,6.801140204,6.81,1,6.32,0.481140204,6.801140204,6.8,1,7.34,1,,6.801140204,6.801140204,,1,6.7,0.374570102,7.074570102,7.07,1,6.22,0.854570102,7.074570102,7.1,1,6.006,,7.074570102,7.076,1,6.21,0.864570102,7.074570102,7.07,1,6.1465,0.928070102,7.074570102,7.155,1,6.72,0.354570102,7.074570102,7.07,1,7.05,0.024570102,7.074570102,7.07,1,6.71,0.364570102,7.074570102,7.07,1,6.787,6.836126277,6.909,6.801140204,2,6.68,0.400696379,6.801140204,6.83,2,,,,,6.802,2,6.53,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
T52.7,T52,aestivalis,Control,48,7.48,4.442837512,2.785162488,6.0535,0.869467502,1,6.1025,0.820467502,6.922967502,1,6.279,0.643967502,6.922967502,1,6.3285,0.594467502,6.922967502,1,6.1835,0.739467502,6.922967502,6.927,1,6.3695,0.553467502,6.922967502,6.9475,1,6.402,0.520967502,6.922967502,6.921,1,5.9545,0.968467502,6.922967502,6.946,1,6.36,0.562967502,6.922967502,6.93,1,6.3,0.622967502,6.922967502,6.92,1,7.3,1,,6.922967502,6.922967502,,1,,7.201483751,7.201483751,,1,6.89,0.311483751,7.201483751,7.2,1,5.9815,1.219983751,7.201483751,7.2225,1,6.28,0.921483751,7.201483751,7.2,1,6.229,0.972483751,7.201483751,7.2195,1,6.96,0.241483751,7.201483751,7.2,1,6.93,0.271483751,7.201483751,7.22,1,6.88,0.321483751,7.201483751,7.2,1,6.9725,6.986115135,6.9825,6.922967502,2,6.69,0.517598886,6.922967502,6.98,2,,,,,6.774,2,6.4885,,,2,,,,,2,,,,,,2,,,,,2,,,,,,,2,,,2,,
1149.5,1149,treleasei,Drought,49,7.1,4.209262767,2.638737233,5.401,1.171252553,1,5.545,1.027252553,6.572252553,1,5.7585,0.813752553,6.572252553,1,5.739,0.833252553,6.572252553,1,5.505,,Dont Water Today,,1,5.1525,0.628131384,5.780631384,5.784,1,5.273,0.507631384,5.780631384,5.783,1,5.01,0.770631384,5.780631384,5.7835,1,5.25,0.26675766,5.51675766,5.61,1,5.12,0.132883937,5.252883937,5.252883937,1,,1,4.87,0.382883937,5.252883937,5.26,1,4.97,0.282883937,5.252883937,5.25,1,4.9,0.352883937,5.252883937,5.25,1,4.873,0.379883937,5.252883937,5.3065,1,4.97,0.282883937,5.252883937,5.25,1,4.928,0.324883937,5.252883937,5.274,1,4.88,0.372883937,5.252883937,5.25,1,4.97,0.282883937,5.252883937,4.97,1,4.86,0.129010214,4.989010214,4.98,1,4.824,5.058183844,5.074,4.989010214,1,4.87,0.351067781,5.252883937,5.3,1,,,,,5.0555,1,4.9895,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
SC2.7,SC2,girdiana,Control,50,7.256,4.305151346,2.698848654,6.1765,0.539730269,1,6.2755,0.440730269,6.716230269,1,6.4055,0.310730269,6.716230269,1,6.4285,0.287730269,6.716230269,1,6.2265,0.489730269,6.716230269,6.7945,1,6.437,0.279230269,6.716230269,6.726,1,6.407,0.309230269,6.716230269,6.719,1,6.145,0.571230269,6.716230269,6.761,1,6.36,0.356230269,6.716230269,6.72,1,6.38,0.336230269,6.716230269,6.71,1,7.31,1,,6.716230269,6.716230269,,1,6.81,0.176115135,6.986115135,7,1,6.28,0.706115135,6.986115135,7,1,,6.986115135,6.986115135,6.9835,1,6.15,0.836115135,6.986115135,6.99,1,6.0315,0.954615135,6.986115135,7.0405,1,6.54,0.446115135,6.986115135,6.98,1,6.66,0.326115135,6.986115135,6.99,1,6.41,0.576115135,6.986115135,6.98,1,6.469,6.564802693,6.5635,6.716230269,1,6.27,0.720917828,6.716230269,6.56,1,,,,,6.64,1,50,,,1,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,1,,
